data_year,State,id,Total_Shootings
2005,NH,2617,37
2005,NH,2618,1
2005,MT,2619,0
2005,NH,2620,0
2005,RI,2621,0
2005,LA,2622,0
2005,LA,2623,95
2005,LA,2624,4
2005,LA,2625,5
2005,LA,2626,6
2005,LA,2627,0
2005,LA,2628,0
2005,LA,2629,347
2005,NH,2630,0
2005,RI,2631,0
2005,SD,2632,2
2005,NE,2633,135
2005,NH,2634,92
2005,ME,2635,9
2005,ME,2636,0
2005,ME,2637,0
2005,ME,2638,12
2005,KS,2639,1023
2005,KS,2640,1
2005,KS,2641,0
2005,KS,2642,342
2005,KS,2643,3
2005,KS,2644,0
2005,NH,2645,0
2005,KS,2646,26
2005,KY,2647,0
2005,KY,2648,1
2005,KY,2649,60
2005,WI,2650,1030
2005,WI,2651,0
2005,WI,2652,8
2005,WI,2653,5
2005,WI,2654,31
2005,WI,2655,94
2005,WI,2656,14
2005,WI,2657,1691
2005,KY,2658,42
2005,KS,2659,46
2005,NH,2660,2
2005,KY,2661,2
2005,TN,2662,7584
2005,TN,2663,0
2005,TN,2664,10
2005,TN,2665,28
2005,TN,2666,255
2005,TN,2667,278
2005,TN,2668,5
2005,TN,2669,100
2005,TN,2670,5838
2005,TN,2671,0
2005,TN,2672,14
2005,NH,2673,1
2005,TN,2674,4665
2005,NH,2675,7
2005,KY,2676,43
2005,KY,2677,0
2005,KY,2678,6
2005,KY,2679,6
2005,ME,2680,4
2005,ME,2681,0
2005,ME,2682,0
2005,ME,2683,1
2005,ME,2684,0
2005,KY,2685,0
2005,NH,2686,4
2005,RI,2687,171
2005,KS,2688,1
2005,KS,2689,0
2005,SC,2690,3
2005,SC,2691,41
2005,SC,2692,3037
2005,SC,2693,1
2005,SC,2694,0
2005,SC,2695,4
2005,SC,2696,3432
2005,SD,2697,27
2005,SD,2698,0
2005,SD,2699,0
2005,SD,2700,0
2005,SC,2701,207
2005,SD,2702,5
2005,SD,2703,0
2005,SD,2704,4
2005,SD,2705,1
2005,SD,2706,0
2005,SD,2707,0
2005,SD,2708,26
2005,NE,2709,17
2005,NE,2710,0
2005,NE,2711,0
2005,DE,2712,0
2005,NE,2713,0
2005,SD,2714,0
2005,KS,2715,0
2005,SC,2716,262
2005,SC,2717,2
2005,KS,2718,783
2005,WI,2719,0
2005,WI,2720,0
2005,NE,2721,33
2005,NE,2722,0
2005,NE,2723,0
2005,WV,2724,688
2005,WV,2725,1
2005,WV,2726,0
2005,WV,2727,2
2005,WV,2728,234
2005,SC,2729,4
2005,WV,2730,4
2005,WV,2731,38
2005,WV,2732,15
2005,WV,2733,2
2005,WV,2734,0
2005,WV,2735,729
2005,NE,2736,1
2005,NE,2737,7
2005,NE,2738,3
2005,NE,2739,1
2005,SC,2740,4610
2005,SC,2741,1
2005,WV,2742,0
2005,DE,2743,1241
2005,NH,2744,1
2005,TN,2745,6
2005,TX,2746,616
2005,TX,2747,0
2005,TX,2748,0
2005,TX,2749,1
2005,TX,2750,999
2005,VA,2751,7650
2005,VA,2752,10
2005,VA,2753,0
2005,VA,2754,0
2005,VA,2755,3964
2005,VA,2756,44
2005,VA,2757,1
2005,VA,2758,300
2005,VA,2759,358
2005,VA,2760,7
2005,VA,2761,9
2005,VA,2762,2
2005,VA,2763,2054
2005,UT,2764,922
2005,UT,2765,0
2005,UT,2766,0
2005,UT,2767,1
2005,UT,2768,289
2005,UT,2769,4
2005,UT,2770,1
2005,TX,2771,15
2005,UT,2772,20
2005,TX,2773,1
2005,TX,2774,40
2005,MI,2775,25
2005,MI,2776,13
2005,MI,2777,2
2005,MI,2778,113
2005,WA,2779,0
2005,GA,2780,0
2005,ND,2781,134
2005,ND,2782,0
2005,ND,2783,0
2005,OH,2784,2040
2005,OH,2785,3
2005,OH,2786,5
2005,OH,2787,2
2005,OH,2788,254
2005,OH,2789,248
2005,OH,2790,1
2005,OH,2791,68
2005,OH,2792,5012
2005,OH,2793,0
2005,OH,2794,3
2005,OH,2795,2389
2005,TX,2796,1119
2005,TX,2797,0
2005,TX,2798,2
2005,TX,2799,1
2005,TX,2800,45
2005,MN,2801,0
2005,UT,2802,18
2005,ID,2803,0
2005,ID,2804,1
2005,ID,2805,1
2005,ID,2806,19
2005,ID,2807,22
2005,ID,2808,2
2005,AZ,2809,79
2005,AZ,2810,0
2005,AZ,2811,0
2005,AZ,2812,0
2005,AZ,2813,5
2005,AZ,2814,0
2005,AZ,2815,1
2005,AZ,2816,6
2005,AZ,2817,0
2005,AZ,2818,0
2005,AZ,2819,34
2005,ID,2820,88
2005,ID,2821,2
2005,GA,2822,13
2005,GA,2823,0
2005,GA,2824,0
2005,GA,2825,1
2005,GA,2826,0
2005,GA,2827,38
2005,GA,2828,0
2005,ID,2829,3
2005,ID,2830,648
2005,ID,2831,379
2005,ND,2832,0
2005,ID,2833,0
2005,ID,2834,0
2005,MA,2835,997
2005,MA,2836,2
2005,MA,2837,1
2005,MA,2838,50
2005,MA,2839,42
2005,MA,2840,2
2005,MA,2841,9
2005,MA,2842,1023
2005,MA,2843,0
2005,MA,2844,0
2005,MA,2845,0
2005,MA,2846,952
2005,UT,2847,2
2005,UT,2848,2
2005,UT,2849,1
2005,UT,2850,348
2005,ND,2851,0
2005,ND,2852,1
2005,ND,2853,0
2005,ND,2854,0
2005,ND,2855,2
2005,ND,2856,1
2005,ND,2857,0
2005,ND,2858,12
2005,MN,2859,0
2005,GA,2860,15
2005,IA,2861,539
2005,IL,2862,0
2005,IL,2863,0
2005,MI,2864,0
2005,MN,2865,0
2005,MN,2866,0
2005,AR,2867,9
2005,AR,2868,416
2005,AR,2869,2
2005,AR,2870,0
2005,AR,2871,1
2005,AR,2872,912
2005,MI,2873,16
2005,MI,2874,5034
2005,IA,2875,1
2005,IA,2876,0
2005,IA,2877,0
2005,IA,2878,232
2005,IA,2879,6
2005,IA,2880,0
2005,IA,2881,18
2005,IA,2882,14
2005,IA,2883,2
2005,IA,2884,1
2005,IA,2885,1
2005,IA,2886,478
2005,IL,2887,0
2005,IL,2888,0
2005,IL,2889,0
2005,CO,2890,4
2005,MI,2891,84
2005,AR,2892,2
2005,AR,2893,66
2005,AR,2894,25
2005,CO,2895,1725
2005,CO,2896,4
2005,CO,2897,1
2005,CO,2898,0
2005,CO,2899,8
2005,CO,2900,108
2005,CO,2901,87
2005,MI,2902,3
2005,CO,2903,21
2005,CO,2904,1481
2005,CO,2905,2
2005,CO,2906,0
2005,CO,2907,2
2005,CO,2908,1866
2005,AR,2909,1
2005,AR,2910,0
2005,AR,2911,916
2005,MN,2912,0
2005,MN,2913,0
2005,MI,2914,7145
2005,MI,2915,6471
2005,MI,2916,0
2005,MI,2917,416
2006,WI,2918,1129
2006,WI,2919,4
2006,IL,2920,9
2006,VT,2921,0
2006,UT,2922,386
2006,NE,2923,21
2006,NE,2924,0
2006,NE,2925,0
2006,MO,2926,3
2006,MO,2927,0
2006,MO,2928,0
2006,MO,2929,0
2006,MO,2930,0
2006,MO,2931,0
2006,MO,2932,0
2006,MO,2933,0
2006,NE,2934,6
2006,NE,2935,1
2006,NE,2936,0
2006,NE,2937,3
2006,NE,2938,22
2006,NE,2939,0
2006,NE,2940,0
2006,NE,2941,0
2006,NE,2942,148
2006,VT,2943,0
2006,VT,2944,1
2006,VT,2945,7
2006,VT,2946,4
2006,VT,2947,0
2006,CO,2948,1882
2006,VT,2949,61
2006,CO,2950,5
2006,MT,2951,4
2006,CO,2952,3
2006,CT,2953,4
2006,CT,2954,273
2006,CT,2955,0
2006,CT,2956,0
2006,CT,2957,0
2006,CT,2958,482
2006,GA,2959,11
2006,GA,2960,0
2006,GA,2961,0
2006,CT,2962,0
2006,GA,2963,0
2006,GA,2964,0
2006,GA,2965,1
2006,GA,2966,0
2006,MT,2967,1
2006,MT,2968,50
2006,MT,2969,0
2006,MT,2970,0
2006,MT,2971,1
2006,MT,2972,103
2006,GA,2973,49
2006,CO,2974,0
2006,CT,2975,16
2006,CT,2976,0
2006,CO,2977,1393
2006,MT,2978,213
2006,MT,2979,0
2006,MT,2980,0
2006,MT,2981,1
2006,MT,2982,5
2006,UT,2983,3
2006,MT,2984,0
2006,LA,2985,328
2006,CT,2986,10
2006,CO,2987,24
2006,CO,2988,72
2006,CO,2989,94
2006,CO,2990,12
2006,CO,2991,0
2006,CO,2992,1
2006,CO,2993,3
2006,CO,2994,1666
2006,CT,2995,81
2006,CT,2996,0
2006,CO,2997,0
2006,UT,2998,1
2006,WI,2999,0
2006,WI,3000,0
2006,LA,3001,226
2006,SC,3002,3817
2006,SC,3003,9
2006,SC,3004,0
2006,SC,3005,0
2006,SC,3006,3288
2006,SC,3007,50
2006,SC,3008,8
2006,SC,3009,231
2006,SC,3010,295
2006,SC,3011,8
2006,SC,3012,2
2006,SC,3013,2
2006,SC,3014,4776
2006,MI,3015,5733
2006,ND,3016,125
2006,ND,3017,0
2006,ND,3018,0
2006,ND,3019,0
2006,ND,3020,8
2006,ND,3021,0
2006,ND,3022,1
2006,ND,3023,1
2006,ND,3024,1
2006,ND,3025,0
2006,LA,3026,0
2006,ND,3027,0
2006,LA,3028,0
2006,LA,3029,102
2006,IL,3030,208
2006,IL,3031,0
2006,IL,3032,0
2006,IL,3033,350
2006,SD,3034,85
2006,SD,3035,0
2006,SD,3036,0
2006,SD,3037,0
2006,SD,3038,1
2006,SD,3039,2
2006,SD,3040,10
2006,SD,3041,0
2006,SD,3042,0
2006,SD,3043,0
2006,SD,3044,90
2006,LA,3045,0
2006,LA,3046,0
2006,LA,3047,11
2006,LA,3048,17
2006,IL,3049,4
2006,IL,3050,0
2006,IL,3051,0
2006,IL,3052,333
2006,LA,3053,0
2006,LA,3054,4
2006,LA,3055,0
2006,KY,3056,75
2006,KY,3057,0
2006,KY,3058,0
2006,VT,3059,25
2006,VT,3060,0
2006,VT,3061,0
2006,VT,3062,0
2006,VT,3063,48
2006,UT,3064,1001
2006,UT,3065,2
2006,UT,3066,0
2006,UT,3067,2
2006,UT,3068,335
2006,UT,3069,7
2006,UT,3070,0
2006,UT,3071,17
2006,MI,3072,16
2006,MI,3073,7466
2006,WI,3074,1277
2006,IL,3075,9
2006,WI,3076,5
2006,WI,3077,1
2006,WI,3078,38
2006,WI,3079,79
2006,WI,3080,2
2006,WI,3081,13
2006,WI,3082,2222
2006,WI,3083,2
2006,OH,3084,2808
2006,MI,3085,14
2006,MI,3086,15
2006,MI,3087,128
2006,KY,3088,53
2006,KY,3089,2
2006,KY,3090,0
2006,KY,3091,9
2006,KY,3092,6
2006,KY,3093,0
2006,KY,3094,0
2006,ND,3095,9
2006,MI,3096,28
2006,MI,3097,0
2006,MI,3098,1
2006,OH,3099,2348
2006,UT,3100,30
2006,OH,3101,4
2006,OH,3102,7
2006,OH,3103,282
2006,OH,3104,275
2006,OH,3105,2
2006,OH,3106,68
2006,OH,3107,5654
2006,OH,3108,0
2006,OH,3109,6
2006,MI,3110,7032
2006,MI,3111,92
2006,MI,3112,2
2006,MI,3113,453
2006,OH,3114,1
2006,KY,3115,26
2006,DE,3116,760
2006,WV,3117,744
2006,RI,3118,0
2006,RI,3119,0
2006,RI,3120,87
2006,RI,3121,1
2006,DE,3122,0
2006,RI,3123,4
2006,RI,3124,0
2006,RI,3125,1
2006,RI,3126,0
2006,RI,3127,0
2006,RI,3128,104
2006,ID,3129,4
2006,ID,3130,108
2006,ID,3131,0
2006,ID,3132,0
2006,ID,3133,0
2006,ID,3134,697
2006,WA,3135,1
2006,WA,3136,0
2006,WA,3137,0
2006,WA,3138,0
2006,WA,3139,0
2006,WA,3140,0
2006,WA,3141,0
2006,WA,3142,0
2006,WA,3143,23
2006,OR,3144,566
2006,RI,3145,0
2006,RI,3146,179
2006,TN,3147,4637
2006,TN,3148,22
2006,VA,3149,1
2006,VA,3150,11
2006,VA,3151,8
2006,VA,3152,273
2006,VA,3153,243
2006,VA,3154,4
2006,VA,3155,40
2006,VA,3156,3965
2006,VA,3157,6
2006,VA,3158,0
2006,VA,3159,10
2006,VA,3160,7703
2006,AL,3161,3
2006,OR,3162,1
2006,AL,3163,0
2006,AL,3164,2
2006,AL,3165,1
2006,AL,3166,2
2006,AL,3167,59
2006,AL,3168,0
2006,TN,3169,21
2006,TN,3170,220
2006,TN,3171,274
2006,TN,3172,7
2006,TN,3173,91
2006,TN,3174,6723
2006,TN,3175,4
2006,TN,3176,0
2006,AL,3177,0
2006,OR,3178,0
2006,OR,3179,0
2006,OR,3180,102
2006,AR,3181,1
2006,AR,3182,16
2006,AR,3183,535
2006,AR,3184,1
2006,AR,3185,0
2006,AR,3186,1
2006,AR,3187,906
2006,DE,3188,1445
2006,IA,3189,427
2006,IA,3190,1
2006,IA,3191,0
2006,IA,3192,17
2006,IA,3193,17
2006,AR,3194,61
2006,IA,3195,2
2006,IA,3196,307
2006,IA,3197,0
2006,IA,3198,0
2006,IA,3199,2
2006,IA,3200,560
2006,DE,3201,3
2006,DE,3202,621
2006,DE,3203,3
2006,DE,3204,4
2006,DE,3205,43
2006,DE,3206,26
2006,DE,3207,3
2006,DE,3208,10
2006,IA,3209,6
2006,VA,3210,1791
2006,AR,3211,32
2006,AR,3212,0
2006,OR,3213,2
2006,OR,3214,1
2006,OR,3215,11
2006,OR,3216,18
2006,OR,3217,1
2006,OR,3218,0
2006,OR,3219,1
2006,OR,3220,186
2006,MN,3221,0
2006,MN,3222,0
2006,MN,3223,0
2006,MN,3224,0
2006,AL,3225,1
2006,AR,3226,2
2006,AL,3227,43
2006,NH,3228,117
2006,NH,3229,0
2006,NH,3230,0
2006,NH,3231,3
2006,NH,3232,1
2006,NH,3233,0
2006,NH,3234,0
2006,NH,3235,47
2006,NH,3236,1
2006,NH,3237,0
2006,NH,3238,0
2006,NH,3239,147
2006,AR,3240,0
2006,AR,3241,1074
2006,TX,3242,1886
2006,GA,3243,20
2006,ME,3244,0
2006,ME,3245,0
2006,ME,3246,1
2006,ME,3247,0
2006,KS,3248,1127
2006,ME,3249,0
2006,ME,3250,0
2006,MA,3251,2
2006,MA,3252,1
2006,ME,3253,6
2006,MA,3254,1
2006,MA,3255,28
2006,MA,3256,40
2006,ID,3257,340
2006,MA,3258,1
2006,ME,3259,9
2006,KS,3260,0
2006,MA,3261,10
2006,MA,3262,1072
2006,WV,3263,0
2006,MA,3264,2
2006,MA,3265,1045
2006,WV,3266,0
2006,KS,3267,298
2006,KS,3268,5
2006,KS,3269,0
2006,KS,3270,34
2006,KS,3271,34
2006,KS,3272,1
2006,KS,3273,2
2006,KS,3274,0
2006,WV,3275,0
2006,KS,3276,1013
2006,TN,3277,4
2006,TN,3278,16
2006,WV,3279,1
2006,WV,3280,226
2006,WV,3281,1
2006,WV,3282,34
2006,WV,3283,14
2006,WV,3284,3
2006,TN,3285,7181
2006,MA,3286,0
2006,KS,3287,2
2006,MA,3288,1009
2006,AZ,3289,0
2006,AZ,3290,55
2006,AZ,3291,0
2006,AZ,3292,0
2006,MA,3293,1
2006,AZ,3294,2
2006,TX,3295,4
2006,AZ,3296,2
2006,TX,3297,0
2006,TX,3298,5
2006,AZ,3299,10
2006,TX,3300,82
2006,TX,3301,54
2006,TX,3302,5
2006,AZ,3303,0
2006,AZ,3304,36
2006,WV,3305,2
2006,ID,3306,18
2006,TX,3307,26
2006,TX,3308,1317
2006,TX,3309,2
2006,WV,3310,737
2006,TX,3311,0
2006,TX,3312,8
2006,TX,3313,1469
2006,ID,3314,2
2006,ME,3315,0
2006,ID,3316,8
2006,ID,3317,2
2006,ID,3318,0
2006,ID,3319,0
2006,ME,3320,15
2006,ME,3321,0
2007,NH,3322,3
2007,NE,3323,0
2007,NH,3324,2
2007,ME,3325,0
2007,NH,3326,2
2007,NH,3327,114
2007,NE,3328,2
2007,NE,3329,5
2007,ME,3330,1
2007,ME,3331,0
2007,ME,3332,1
2007,ME,3333,7
2007,MN,3334,0
2007,MN,3335,0
2007,MN,3336,0
2007,NH,3337,1
2007,OH,3338,229
2007,NH,3339,155
2007,NH,3340,2
2007,AR,3341,61
2007,AR,3342,24
2007,AR,3343,2
2007,AR,3344,1
2007,AR,3345,0
2007,AR,3346,1101
2007,MA,3347,1035
2007,MA,3348,1
2007,MA,3349,1
2007,MA,3350,31
2007,NE,3351,1
2007,NE,3352,19
2007,NE,3353,0
2007,NE,3354,0
2007,NE,3355,0
2007,NE,3356,134
2007,MT,3357,213
2007,AR,3358,4
2007,AR,3359,7
2007,AR,3360,577
2007,AR,3361,1
2007,NH,3362,58
2007,MT,3363,102
2007,MT,3364,0
2007,MT,3365,0
2007,MT,3366,0
2007,MT,3367,48
2007,MT,3368,0
2007,MT,3369,0
2007,NH,3370,0
2007,MT,3371,10
2007,MT,3372,1
2007,NH,3373,0
2007,NH,3374,0
2007,NH,3375,0
2007,NE,3376,1
2007,AR,3377,1009
2007,AR,3378,3
2007,AR,3379,0
2007,MT,3380,8
2007,OR,3381,151
2007,ME,3382,0
2007,OR,3383,1
2007,RI,3384,1
2007,RI,3385,1
2007,RI,3386,203
2007,MO,3387,7
2007,MO,3388,0
2007,MO,3389,0
2007,MO,3390,0
2007,MO,3391,1
2007,ND,3392,10
2007,ND,3393,0
2007,RI,3394,3
2007,MO,3395,0
2007,ND,3396,2
2007,ND,3397,0
2007,ND,3398,0
2007,ND,3399,21
2007,ND,3400,0
2007,ND,3401,0
2007,ND,3402,0
2007,ND,3403,79
2007,MI,3404,5711
2007,MI,3405,23
2007,ND,3406,3
2007,RI,3407,9
2007,RI,3408,1
2007,RI,3409,198
2007,OH,3410,249
2007,OH,3411,6
2007,OH,3412,9
2007,OH,3413,1
2007,OH,3414,2122
2007,OH,3415,64
2007,OH,3416,5621
2007,OH,3417,0
2007,OH,3418,6
2007,OH,3419,2591
2007,MA,3420,1099
2007,MA,3421,1
2007,MA,3422,0
2007,MA,3423,0
2007,MA,3424,1021
2007,MA,3425,14
2007,MA,3426,0
2007,MA,3427,52
2007,ME,3428,39
2007,RI,3429,279
2007,RI,3430,0
2007,RI,3431,0
2007,RI,3432,0
2007,MI,3433,0
2007,MI,3434,7
2007,MI,3435,6318
2007,MI,3436,74
2007,LA,3437,89
2007,LA,3438,2
2007,LA,3439,0
2007,LA,3440,31
2007,LA,3441,3
2007,LA,3442,1
2007,LA,3443,0
2007,LA,3444,388
2007,ME,3445,0
2007,OH,3446,2
2007,ME,3447,9
2007,ME,3448,1
2007,ME,3449,0
2007,NE,3450,29
2007,OR,3451,575
2007,OR,3452,0
2007,OR,3453,0
2007,OR,3454,0
2007,OR,3455,94
2007,OR,3456,8
2007,OR,3457,0
2007,OR,3458,7
2007,OR,3459,19
2007,LA,3460,0
2007,OR,3461,0
2007,LA,3462,0
2007,LA,3463,291
2007,MI,3464,2
2007,MI,3465,406
2007,MI,3466,132
2007,MI,3467,16
2007,MI,3468,12
2007,MI,3469,24
2007,MI,3470,6842
2007,MO,3471,0
2007,MO,3472,0
2007,MO,3473,3
2007,SC,3474,4947
2007,SC,3475,0
2007,SC,3476,7
2007,SC,3477,6
2007,SC,3478,282
2007,SC,3479,229
2007,SC,3480,7
2007,SC,3481,50
2007,SC,3482,3473
2007,SC,3483,1
2007,SC,3484,0
2007,SC,3485,5
2007,SC,3486,4356
2007,LA,3487,1
2007,ND,3488,0
2007,MT,3489,3
2007,TN,3490,0
2007,VA,3491,3
2007,VA,3492,1727
2007,GA,3493,8
2007,GA,3494,0
2007,GA,3495,2
2007,GA,3496,1
2007,VA,3497,11
2007,GA,3498,0
2007,GA,3499,0
2007,GA,3500,9
2007,CT,3501,0
2007,MT,3502,0
2007,CT,3503,22
2007,CT,3504,22
2007,GA,3505,36
2007,VA,3506,11
2007,VA,3507,287
2007,VA,3508,243
2007,KS,3509,0
2007,KS,3510,2
2007,KS,3511,1
2007,KS,3512,44
2007,KS,3513,39
2007,KS,3514,1
2007,KS,3515,8
2007,KS,3516,406
2007,KS,3517,0
2007,KS,3518,1
2007,KS,3519,1133
2007,VA,3520,4
2007,VA,3521,4236
2007,VA,3522,33
2007,VA,3523,1
2007,CT,3524,2
2007,CT,3525,0
2007,CT,3526,212
2007,AL,3527,2
2007,KY,3528,0
2007,KY,3529,0
2007,KY,3530,1
2007,KY,3531,3
2007,KY,3532,0
2007,KY,3533,1
2007,KY,3534,49
2007,KY,3535,0
2007,KY,3536,0
2007,KY,3537,1
2007,KY,3538,67
2007,IA,3539,492
2007,IA,3540,1
2007,IA,3541,0
2007,IA,3542,1
2007,KY,3543,25
2007,KS,3544,1000
2007,AL,3545,30
2007,WV,3546,2
2007,AL,3547,2
2007,DE,3548,745
2007,AL,3549,0
2007,AL,3550,0
2007,WV,3551,675
2007,WV,3552,0
2007,WV,3553,0
2007,WV,3554,1
2007,WV,3555,9
2007,WV,3556,33
2007,WV,3557,0
2007,WV,3558,5
2007,WV,3559,286
2007,WV,3560,0
2007,WV,3561,0
2007,WV,3562,669
2007,TN,3563,7088
2007,VA,3564,0
2007,VA,3565,5
2007,TN,3566,10
2007,TN,3567,0
2007,TN,3568,5
2007,TN,3569,6597
2007,TN,3570,109
2007,TN,3571,3
2007,TN,3572,249
2007,TN,3573,245
2007,TN,3574,35
2007,TN,3575,16
2007,ID,3576,97
2007,WA,3577,585
2007,WA,3578,0
2007,WA,3579,0
2007,WA,3580,0
2007,TN,3581,4567
2007,WA,3582,300
2007,ID,3583,596
2007,ID,3584,0
2007,DE,3585,12
2007,DE,3586,1
2007,DE,3587,24
2007,DE,3588,36
2007,DE,3589,1
2007,DE,3590,1
2007,DE,3591,621
2007,DE,3592,1
2007,DE,3593,1448
2007,UT,3594,2
2007,UT,3595,1083
2007,UT,3596,0
2007,UT,3597,0
2007,UT,3598,451
2007,ID,3599,0
2007,ID,3600,0
2007,IA,3601,333
2007,WA,3602,9
2007,WA,3603,16
2007,CO,3604,1360
2007,CO,3605,0
2007,CO,3606,2
2007,CO,3607,8
2007,CO,3608,70
2007,CO,3609,75
2007,CO,3610,1
2007,CO,3611,33
2007,CT,3612,1153
2007,CT,3613,0
2007,CT,3614,0
2007,CT,3615,0
2007,CT,3616,509
2007,CT,3617,4
2007,VA,3618,7525
2007,ID,3619,350
2007,WA,3620,1
2007,ID,3621,0
2007,ID,3622,2
2007,WA,3623,20
2007,WA,3624,1
2007,ID,3625,4
2007,AL,3626,0
2007,AL,3627,5
2007,AZ,3628,53
2007,AZ,3629,0
2007,AZ,3630,0
2007,AZ,3631,0
2007,ID,3632,2
2007,ID,3633,23
2007,WA,3634,0
2007,WA,3635,1
2007,WA,3636,450
2007,ID,3637,14
2007,ID,3638,0
2007,IA,3639,2
2007,AL,3640,37
2007,IA,3641,11
2007,VT,3642,8
2007,VT,3643,6
2007,VT,3644,0
2007,VT,3645,0
2007,VT,3646,56
2007,CO,3647,1795
2007,VT,3648,0
2007,VT,3649,28
2007,VT,3650,0
2007,VT,3651,0
2007,VT,3652,0
2007,CO,3653,4
2007,CO,3654,0
2007,CO,3655,2
2007,CO,3656,1234
2007,TX,3657,1447
2007,TX,3658,0
2007,TX,3659,0
2007,TX,3660,3
2007,TX,3661,1586
2007,TX,3662,35
2007,WI,3663,1324
2007,WI,3664,4
2007,VT,3665,1
2007,IA,3666,1
2007,AZ,3667,22
2007,SD,3668,100
2007,UT,3669,9
2007,UT,3670,0
2007,UT,3671,28
2007,UT,3672,28
2007,UT,3673,5
2007,UT,3674,1
2007,UT,3675,0
2007,UT,3676,425
2007,AZ,3677,27
2007,AZ,3678,0
2007,AZ,3679,0
2007,WI,3680,0
2007,AZ,3681,5
2007,AZ,3682,0
2007,SD,3683,82
2007,SD,3684,0
2007,SD,3685,0
2007,SD,3686,2
2007,SD,3687,4
2007,SD,3688,0
2007,SD,3689,25
2007,SD,3690,0
2007,SD,3691,0
2007,SD,3692,0
2007,AZ,3693,5
2007,WI,3694,2
2007,DE,3695,0
2007,WI,3696,23
2007,TX,3697,5
2007,IL,3698,0
2007,IL,3699,6
2007,IL,3700,14
2007,IL,3701,0
2007,IL,3702,2
2007,TX,3703,1
2007,TX,3704,0
2007,TX,3705,1703
2007,TX,3706,69
2007,TX,3707,80
2007,TX,3708,0
2007,IL,3709,0
2007,IL,3710,0
2007,IL,3711,258
2007,IA,3712,15
2007,IL,3713,0
2007,IL,3714,401
2007,WI,3715,82
2007,WI,3716,1
2007,IA,3717,4
2007,IA,3718,1
2007,IA,3719,1
2007,IL,3720,364
2007,WI,3721,59
2007,IA,3722,445
2007,WI,3723,6
2007,WI,3724,3
2007,WI,3725,1374
2007,VT,3726,29
2007,WI,3727,2173
2007,WI,3728,6
2008,IA,3729,2
2008,IA,3730,445
2008,IA,3731,0
2008,OH,3732,0
2008,OH,3733,3485
2008,IA,3734,1
2008,WA,3735,1
2008,MN,3736,0
2008,AZ,3737,1
2008,AZ,3738,0
2008,AZ,3739,27
2008,AZ,3740,0
2008,AZ,3741,0
2008,AZ,3742,0
2008,AZ,3743,57
2008,IA,3744,4
2008,AR,3745,1130
2008,IA,3746,25
2008,IA,3747,17
2008,WA,3748,440
2008,OH,3749,0
2008,WA,3750,0
2008,WA,3751,15
2008,WA,3752,20
2008,WA,3753,14
2008,MN,3754,1
2008,MN,3755,0
2008,MN,3756,0
2008,OH,3757,6301
2008,OH,3758,1
2008,OR,3759,117
2008,DE,3760,0
2008,DE,3761,0
2008,DE,3762,857
2008,DE,3763,12
2008,DE,3764,41
2008,DE,3765,38
2008,MA,3766,16
2008,MA,3767,1054
2008,DE,3768,1
2008,DE,3769,1679
2008,DE,3770,0
2008,MA,3771,0
2008,MA,3772,0
2008,MA,3773,0
2008,MA,3774,1275
2008,MI,3775,4
2008,MI,3776,77
2008,MI,3777,5640
2008,MI,3778,18
2008,MI,3779,0
2008,DE,3780,687
2008,OH,3781,65
2008,MA,3782,0
2008,MA,3783,33
2008,OR,3784,0
2008,OR,3785,1
2008,OR,3786,12
2008,OR,3787,9
2008,OR,3788,0
2008,AZ,3789,6
2008,OR,3790,94
2008,OR,3791,0
2008,OR,3792,0
2008,MA,3793,35
2008,OR,3794,0
2008,OH,3795,239
2008,OH,3796,314
2008,MA,3797,1072
2008,MA,3798,5
2008,MA,3799,0
2008,OH,3800,7
2008,OH,3801,9
2008,OH,3802,1
2008,OH,3803,2150
2008,OR,3804,538
2008,AZ,3805,0
2008,MI,3806,22
2008,IA,3807,3
2008,TX,3808,7
2008,TX,3809,47
2008,TX,3810,81
2008,TX,3811,1
2008,TX,3812,26
2008,TX,3813,1628
2008,TX,3814,1
2008,TX,3815,0
2008,TX,3816,2
2008,TX,3817,1
2008,TX,3818,1200
2008,AL,3819,0
2008,AL,3820,33
2008,AL,3821,2
2008,AL,3822,0
2008,AL,3823,0
2008,AL,3824,1
2008,AL,3825,2
2008,AL,3826,1
2008,AL,3827,33
2008,AL,3828,0
2008,IA,3829,529
2008,TX,3830,0
2008,GA,3831,12
2008,GA,3832,1
2008,GA,3833,0
2008,GA,3834,29
2008,GA,3835,1
2008,OK,3836,123
2008,OK,3837,0
2008,OK,3838,1
2008,OK,3839,2
2008,OK,3840,3
2008,TX,3841,1613
2008,OK,3842,5
2008,OK,3843,0
2008,OK,3844,26
2008,OK,3845,0
2008,OK,3846,0
2008,OK,3847,0
2008,OK,3848,242
2008,GA,3849,1
2008,GA,3850,1
2008,GA,3851,0
2008,OK,3852,0
2008,AZ,3853,0
2008,IA,3854,1
2008,CO,3855,1309
2008,ND,3856,10
2008,ND,3857,0
2008,ND,3858,0
2008,ND,3859,0
2008,ND,3860,127
2008,CO,3861,68
2008,CO,3862,68
2008,CO,3863,0
2008,CO,3864,20
2008,ND,3865,0
2008,CO,3866,1111
2008,CO,3867,0
2008,CO,3868,2
2008,MI,3869,6533
2008,MI,3870,25
2008,MI,3871,9
2008,MI,3872,137
2008,MI,3873,359
