Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
549507,27-Apr-16,Louisiana,Baton Rouge,4300  Block of Kerrit Dr,2,2,0,0,0,N/A
549071,27-Apr-16,Mississippi,Kilmichael,Pecan Drive,3,1,0,0,1,N/A
548333,26-Apr-16,Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4,0,0,0,N/A
547639,25-Apr-16,Tennessee,Nashville,400 Charlotte Avenue,0,4,0,0,1,N/A
547827,25-Apr-16,Florida,Miami,1506 Northwest 70th Street,0,5,0,0,0,N/A
546760,24-Apr-16,Virginia,Halifax,1055 L P Bailey Memorial Hwy,0,4,0,1,1,N/A
547319,24-Apr-16,Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3,0,0,0,N/A
546818,24-Apr-16,Colorado,Denver,1400 block of 14th Street,0,4,0,0,1,N/A
546581,23-Apr-16,Nevada,Las Vegas,1650 South Hollywood Boulevard,1,3,0,0,1,N/A
546244,23-Apr-16,Alabama,Auburn,1200 block of Lee Road 83,3,1,0,0,1,N/A
546258,23-Apr-16,New York,New York (Manhattan),West 141st Street and Edgecombe Avenue,0,4,0,0,0,N/A
546550,23-Apr-16,Kansas,Topeka,3732 SW Topeka Blvd,0,4,1,0,0,N/A
546022,22-Apr-16,Georgia,Appling,3162 Johnson Drive,5,0,1,0,0,N/A
545525,22-Apr-16,Ohio,Piketon,4077 Union Hill Rd,8,0,0,0,4,N/A
545501,21-Apr-16,Maryland,Baltimore,4800 block of Frankford Avenue,0,4,0,0,1,N/A
543441,19-Apr-16,Alabama,Blountsville,81551 US Highway 278,0,4,1,0,0,N/A
544080,19-Apr-16,Illinois,Chicago,2700 block of West 53rd Street,1,3,0,0,0,N/A
543132,19-Apr-16,Illinois,Chicago,1400 block of West 84th Street,1,4,0,0,0,N/A
543244,18-Apr-16,California,Long Beach,1200 block of E. 17th Street,1,3,0,0,0,N/A
541996,17-Apr-16,Pennsylvania,Philadelphia,600 block of Westmoreland Street,3,1,0,0,1,N/A
543102,17-Apr-16,South Carolina,Pelzer,200 block of Eastview Road,1,3,0,0,0,N/A
543108,17-Apr-16,Texas,Edinburg,5021 W St Hwy 107,1,6,0,0,1,N/A
542259,16-Apr-16,Michigan,Detroit,9500 block of Oakland,1,4,0,0,1,N/A
541987,16-Apr-16,Florida,Orlando,1100 block of Conley Street,2,4,0,0,2,N/A
542362,16-Apr-16,Alabama,Enterprise,Baxter Street,0,4,0,0,0,N/A
537825,10-Apr-16,Wisconsin,Milwaukee,76th and Sheridan,1,3,0,0,0,N/A
537820,10-Apr-16,California,Los Angeles,84th Street and Towne Avenue,0,4,0,0,0,N/A
537311,9-Apr-16,Tennessee,Memphis,Mt Moriah Road and Ridgeway Road,0,4,0,0,0,N/A
539705,9-Apr-16,Alabama,Anniston,West 15th Street and Crawford Avenue,0,4,0,0,0,N/A
537085,9-Apr-16,New Mexico,Albuquerque,2600 block of Mesa Drive SE,0,4,0,0,1,N/A
535927,7-Apr-16,Illinois,Chicago,2200 block of East 70th Place,0,4,0,0,0,N/A
532604,31-Mar-16,Illinois,Chicago (Englewood),6800 block of South Throop,0,4,0,0,0,N/A
530049,27-Mar-16,Louisiana,Shreveport,Hearne Ave and Hollywood Ave,0,4,0,0,0,N/A
528614,25-Mar-16,Illinois,Chicago,4500 block of West West End Avenue,0,4,0,0,0,N/A
529488,25-Mar-16,Colorado,Denver,8501 E. Alameda Avenue,0,4,0,0,0,N/A
526380,21-Mar-16,Illinois,Chicago,5700 block of West Washington Boulevard,0,4,0,0,0,N/A
525464,19-Mar-16,Florida,Plantation,12050 NW 4th Court,1,4,0,0,0,N/A
525301,19-Mar-16,Alabama,Wetumpka,South Shelby Street,2,2,0,0,1,N/A
523044,15-Mar-16,Georgia,Atlanta,Donald Lee Hollowell Drive,0,5,0,0,0,N/A
522122,13-Mar-16,Florida,Fort Myers,50 South Road,0,4,0,0,0,N/A
521821,12-Mar-16,Oregon,Portland,16126 S.E. Stark St.,0,4,0,0,1,N/A
521074,12-Mar-16,California,Oakland,I-880 and I-80,0,4,0,0,0,N/A
520767,11-Mar-16,Michigan,Detroit,2600 block of Hazelwood,2,2,0,0,0,N/A
520290,11-Mar-16,New Jersey,Trenton,Oliver Avenue,0,5,0,0,0,N/A
519541,9-Mar-16,Pennsylvania,Pittsburgh (Wilkinsburg),1304 Franklin Ave,6,2,0,0,0,N/A
518266,8-Mar-16,Texas,San Antonio,Sherman St,2,3,0,0,0,N/A
517895,7-Mar-16,Louisiana,Lafayette,800 block of Martin Luther King Jr. Drive,0,4,0,0,0,N/A
518436,7-Mar-16,Kansas,Kansas City,3000 block of South 36th Street,5,0,0,0,1,N/A
517058,6-Mar-16,Massachusetts,Chelsea,120 Washington Avenue,1,6,0,0,1,N/A
517114,6-Mar-16,Georgia,Roswell,890 Atlanta St,0,4,0,0,1,N/A
517073,6-Mar-16,California,Compton,900 block of West Victoria Street,1,8,0,0,0,N/A
516758,5-Mar-16,Kansas,Wichita,116 North Mead,0,4,0,0,0,N/A
516341,4-Mar-16,Ohio,Columbus,900 E 5th Ave,1,3,0,0,1,N/A
513640,28-Feb-16,California,Mira Loma,5500 block of Etiwanda Ave,1,3,0,0,1,N/A
513549,28-Feb-16,Michigan,Detroit,8800 block of Livernois,0,5,0,0,0,N/A
512880,27-Feb-16,Virginia,Woodbridge (Lake Ridge),13051 Lashmere Ct,2,2,0,0,1,N/A
512073,26-Feb-16,Washington,Belfair,300 block of Horseshoe Rd,4,0,1,0,0,N/A
511436,25-Feb-16,Kansas,Hesston,200 S Ridge Rd,3,14,1,0,0,N/A
509897,23-Feb-16,Arizona,Glendale,4812 West Sunnyside Ave,4,0,1,0,0,N/A
510769,23-Feb-16,Florida,Daytona Beach,1042 Sheridan Road,0,4,0,0,2,N/A
509707,21-Feb-16,Texas,Houston,5100 block of Idaho Street,0,5,0,0,0,N/A
508879,21-Feb-16,Missouri,Hazelwood,7217 N Lindbergh Blvd,1,3,0,0,3,N/A
508341,20-Feb-16,Florida,Tampa,2810 E. Bearss Ave,1,3,0,0,0,N/A
508640,20-Feb-16,Michigan,Kalamazoo,5581 Cracker Barrel Blvd,6,2,0,0,1,N/A
508356,20-Feb-16,Alabama,Bessemer,200 block of Elm Street,1,3,0,0,0,N/A
508510,20-Feb-16,Florida,Orlando,446 S Parramore Ave,0,4,0,0,1,N/A
508113,20-Feb-16,Mississippi,Iuka,231 Co Rd 201,1,3,1,0,0,N/A
590221,19-Feb-16,Missouri,Edgerton,4100 block of Buena Vista Road,4,0,0,0,1,N/A
507998,19-Feb-16,California,Vallejo,509 Porter Street,1,3,0,0,0,N/A
504879,14-Feb-16,Texas,Houston,8449 Gulf Freeway,0,3,1,0,0,N/A
505420,14-Feb-16,Alabama,Eutaw,50 Earnest Friday Rd,0,5,0,0,2,N/A
504996,13-Feb-16,Louisiana,Marrero,5425 Lapalco Boulevard,0,4,0,0,1,N/A
501256,7-Feb-16,Mississippi,Pass Christian,Davis Avenue,2,4,0,0,5,N/A
501233,7-Feb-16,Florida,Orlando,7432 Universal Blvd,2,10,0,0,4,N/A
501168,7-Feb-16,New York,Rochester,547 State St,1,7,0,0,4,N/A
501349,7-Feb-16,Illinois,Chicago (Englewood),6500 block of South Green Street,0,4,0,0,0,N/A
501267,6-Feb-16,California,Los Angeles,12800 block of Cook Street,1,3,0,0,0,N/A
500629,6-Feb-16,Florida,Apopka,10th Street,0,4,0,0,0,N/A
500556,6-Feb-16,Florida,Tampa,8123 N Nebraska Ave,2,6,0,0,0,N/A
499422,3-Feb-16,District of Columbia,Washington,1500 block of Butler St SE,0,4,0,0,0,N/A
495940,30-Jan-16,Arizona,Glendale,67th and Missouri Avenue,3,5,0,0,0,N/A
494378,27-Jan-16,Virginia,Chesapeake,1401 N. George Washington Hwy,5,0,1,0,0,N/A
493536,26-Jan-16,Washington,Seattle,Airport Way S. and S. Atlantic St.,2,3,0,0,1,N/A
493085,25-Jan-16,California,Perris,140 S. D Street,1,4,0,0,1,N/A
491312,23-Jan-16,California,Los Angeles,8105 Avalon Blvd,2,2,0,0,0,N/A
486728,17-Jan-16,Virginia,Gloucester,Ditchley Dr and Gill Ln,1,3,0,0,1,N/A
483750,11-Jan-16,Delaware,Wilmington,900 block of Brown Street,1,4,0,0,0,N/A
481849,8-Jan-16,District of Columbia,Washington,1700 E Capitol St NE,0,4,0,0,0,N/A
481900,8-Jan-16,Illinois,Chicago,1500 block of South Kedzie,1,4,0,0,0,N/A
481429,7-Jan-16,Tennessee,Memphis,3800 block of Kerwood Avenue,1,3,0,0,1,N/A
479613,6-Jan-16,Florida,Lakeland,2312 East Magnolia Street,3,1,0,0,4,N/A
