Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1400561,20-May-19,Ohio,Columbus,2424 Sullivant Ave,0,4,0,0,0,N/A
1399820,19-May-19,Oregon,Portland,226 SE Madison St,0,5,0,0,0,N/A
1399017,18-May-19,Mississippi,Cascilla,700 Leverette Ln,0,4,1,0,0,N/A
1398553,18-May-19,Alabama,Atmore,100 Martin Luther King Avenue,1,8,0,0,2,N/A
1398593,18-May-19,California,Long Beach,1616 West Pacific Coast Highway,1,4,0,0,0,N/A
1398584,18-May-19,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,0,0,1,N/A
1400934,18-May-19,Nebraska,Omaha,2825 Y St,0,4,0,0,0,N/A
1399346,18-May-19,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,0,0,0,N/A
1398538,18-May-19,Indiana,Muncie,2410 W. Euclid Ave,1,6,0,0,1,N/A
1398876,17-May-19,California,Sacramento,7326 Stockton Blvd,1,3,0,0,0,N/A
1397521,16-May-19,Ohio,Cleveland,9500 Cardwell Ave,0,4,0,0,0,N/A
1396491,15-May-19,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,0,0,1,N/A
1395560,14-May-19,California,Los Angeles,1248 W 47th St,0,4,0,0,0,N/A
1393960,13-May-19,Louisiana,New Orleans,2100 block of 4th St,0,4,0,0,1,N/A
1394330,13-May-19,Missouri,Saint Louis,4047 Shreve Ave,4,1,0,0,0,N/A
1392923,11-May-19,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,0,0,1,N/A
1391971,10-May-19,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,0,0,0,N/A
1392313,10-May-19,Missouri,Saint Louis,4000 block of Ashland Ave,0,6,0,0,0,N/A
1390764,8-May-19,Indiana,Indianapolis,Roache St and Rader St,0,4,0,0,0,N/A
1389220,7-May-19,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,0,0,2,N/A
1386962,5-May-19,New Jersey,North Bergen,2033 45th Street,1,3,0,1,1,N/A
1387170,5-May-19,California,Oceano,1001 Cabrillo Hwy,0,6,0,0,1,N/A
1386510,4-May-19,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,0,0,0,N/A
1386929,4-May-19,Indiana,Indianapolis,101 W Maryland St,0,4,0,0,0,N/A
1387245,4-May-19,California,Stockton,5105 Holiday Dr,1,4,0,0,0,N/A
1386575,4-May-19,Delaware,Wilmington,W 27th St and Tatnall St,0,4,0,0,0,N/A
1386481,3-May-19,Texas,Dallas,5400 Cedar Springs Rd,1,3,0,0,0,N/A
1386085,3-May-19,Maryland,Baltimore,1900 block of Ramsay St,0,5,0,0,0,N/A
1385642,3-May-19,Maryland,Baltimore,2500 block of E Biddle St,0,4,0,0,3,N/A
1384553,1-May-19,Massachusetts,Boston,32 Windermere Rd,1,3,0,0,0,N/A
1383752,30-Apr-19,North Carolina,Charlotte,9214 South Library Ln,2,4,0,0,1,N/A
1381857,28-Apr-19,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,0,0,0,N/A
1382099,28-Apr-19,Alabama,Birmingham,514 19th St Ensley,0,4,0,0,0,N/A
1382711,28-Apr-19,Ohio,West Chester,4637 Wyndtree Dr,4,0,0,0,1,N/A
1381979,28-Apr-19,Maryland,Baltimore,2544 Edmondson Ave,1,7,0,0,0,N/A
1381771,27-Apr-19,Mississippi,Jackson,700 block of Monterey St,1,3,0,0,0,N/A
1381273,27-Apr-19,California,Poway,16934 Chabad Way,1,3,0,0,1,N/A
1381734,27-Apr-19,California,Los Angeles,700 N San Fernando Rd,0,6,0,0,0,N/A
1377519,21-Apr-19,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,0,0,0,N/A
1376873,20-Apr-19,Tennessee,Memphis,761 Chestnut Ave,0,6,0,0,0,N/A
1376883,19-Apr-19,Kansas,Wichita,1628 S George Washington Blvd,0,4,0,0,1,N/A
1375235,18-Apr-19,Kentucky,Louisville,4000 block of Bells Ln,0,4,0,0,0,N/A
1373557,16-Apr-19,Maryland,Germantown,18700 block of Curry Powder Ln,1,3,0,0,0,N/A
1370795,14-Apr-19,Florida,Miami,NW 19th Ave and 60th St,2,2,0,0,1,N/A
1371024,14-Apr-19,California,Vallejo,100 block of Princeton Ave,1,3,0,0,0,N/A
1371065,14-Apr-19,California,Stockton,2539 E Main St,0,4,0,0,0,N/A
1374920,13-Apr-19,California,Moreno Valley,23500 block of Alessandro Blvd,0,4,0,0,0,N/A
1370269,12-Apr-19,Illinois,Carbondale,119 N Washington St,0,4,0,0,3,N/A
1368597,11-Apr-19,Maryland,Baltimore,2200 block of Ruskin Ave,1,3,0,0,1,N/A
1369109,11-Apr-19,California,Los Angeles,E 103rd St and S Main St,1,4,0,0,0,N/A
1369148,11-Apr-19,Arizona,Phoenix,7112 W Minnezona Ave,3,2,0,0,1,N/A
1367011,9-Apr-19,Missouri,Kansas City,5339 Michigan Ave,1,3,0,0,0,N/A
1365052,7-Apr-19,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,0,0,1,N/A
1365077,7-Apr-19,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,0,0,0,N/A
1365173,7-Apr-19,Delaware,Wilmington,940 N Pine St,0,6,0,0,0,N/A
1365100,7-Apr-19,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,0,0,2,N/A
1364443,6-Apr-19,Florida,Tallahassee,500 block of Kissimmee St,0,4,0,0,0,N/A
1364540,6-Apr-19,Illinois,Chicago,6300 block of S Seeley Ave,0,6,0,0,0,N/A
1363737,4-Apr-19,Florida,Panama City,100 block of Allen Ave,1,3,0,0,1,N/A
1362715,4-Apr-19,Georgia,Stockbridge,300 block of Eagle Ct,2,2,1,0,0,N/A
1362364,2-Apr-19,Mississippi,Hermanville,13195 MS 18,0,4,0,0,1,N/A
1362182,2-Apr-19,Kentucky,Covington,337 E 13th St,0,5,0,0,2,N/A
1360333,31-Mar-19,Georgia,Atlanta,3041 Landrum Dr SW,1,4,0,0,0,N/A
1359599,31-Mar-19,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,0,0,1,N/A
1359455,31-Mar-19,Illinois,Chicago,500 block of N Hamlin Ave,1,4,0,0,0,N/A
1357591,28-Mar-19,Maryland,Baltimore,6200 block of Boston St,0,4,0,0,0,N/A
1355275,25-Mar-19,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,0,0,2,N/A
1354049,24-Mar-19,Arizona,Phoenix,2202 W McDowell Rd,0,7,0,0,1,N/A
1353714,23-Mar-19,California,San Francisco,1300 Fillmore St,0,5,1,0,0,N/A
1350494,19-Mar-19,Arizona,Phoenix,8526 N 27th Ave,2,4,0,0,1,N/A
1348844,17-Mar-19,Georgia,Augusta,900 block of Broad St,0,4,0,0,1,N/A
1349256,17-Mar-19,Georgia,Rochelle,Dennis St,1,3,0,0,2,N/A
1348793,17-Mar-19,Nevada,Las Vegas,600 E Fremont St,0,4,0,0,3,N/A
1347974,16-Mar-19,New Jersey,Camden,619 Ferry Ave,1,3,0,0,1,N/A
1348291,15-Mar-19,Alabama,Mobile,515 Dauphin Island Pkwy,2,3,0,1,2,N/A
1347894,14-Mar-19,Montana,Missoula,5145 Airway Blvd,1,3,0,0,1,N/A
1344488,11-Mar-19,New Jersey,Paterson,291 12th Ave,0,4,0,0,0,N/A
1343330,10-Mar-19,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,0,0,0,N/A
1343274,10-Mar-19,Colorado,Denver,15th St and Market St,1,4,0,0,1,N/A
1338860,3-Mar-19,California,Oakland,316 14th St,0,4,0,0,1,N/A
1338765,3-Mar-19,Illinois,Chicago,2900 block of E 79th St,0,6,0,0,0,N/A
1338790,2-Mar-19,Arkansas,Pine Bluff,723 East 25th Ave,1,4,0,0,0,N/A
1337498,28-Feb-19,California,Oakland,9755 Edes Ave,1,3,0,0,0,N/A
1333480,22-Feb-19,Alabama,Birmingham,1100 block of Carnation Dr,2,2,0,0,1,N/A
1331974,21-Feb-19,Maryland,Baltimore,500 block of Bloom St,1,4,0,0,0,N/A
1332507,21-Feb-19,Kentucky,Elizabethtown,600 N Miles St,2,2,0,0,1,N/A
1332429,21-Feb-19,Texas,Houston,12800 block of Eastbrook Dr,2,2,0,0,2,N/A
1332181,20-Feb-19,Tennessee,Covington,529 N College St,0,4,0,0,1,N/A
1329144,17-Feb-19,Texas,Henderson,504 S Van Buren St,2,2,0,0,1,N/A
1328792,17-Feb-19,Indiana,Evansville,664 E Illinois St,0,5,0,0,1,N/A
1329075,17-Feb-19,Louisiana,New Orleans,Tulane Ave and Elk Pl,0,5,1,0,0,N/A
1328562,16-Feb-19,Mississippi,Clinton,1214 Foxhill Dr,4,0,1,0,0,N/A
1327321,15-Feb-19,Illinois,Aurora,641 Archer Ave,5,6,1,0,0,N/A
1324279,11-Feb-19,Texas,Livingston,3628 FM 3126,4,0,1,0,0,N/A
1323448,9-Feb-19,Virginia,Petersburg,109 Perry St,0,4,0,0,0,N/A
1321021,6-Feb-19,New York,Brooklyn,1778 Fulton St,1,3,0,0,0,N/A
1321093,5-Feb-19,Texas,San Antonio,538 Hot Wells Blvd,2,2,0,0,1,N/A
1319333,4-Feb-19,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,0,0,1,N/A
1319325,4-Feb-19,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,0,0,0,N/A
1320286,3-Feb-19,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,0,0,1,N/A
1318391,3-Feb-19,Illinois,Chicago,938 E 75th St,2,5,0,0,0,N/A
1318187,1-Feb-19,California,San Diego,6800 block of Springfield St,0,4,0,0,0,N/A
1314289,28-Jan-19,Texas,Houston,7815 Harding St,0,3,2,2,2,N/A
1314253,27-Jan-19,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,0,0,0,N/A
1312391,26-Jan-19,Georgia,Albany,300 block of W Roosevelt,0,4,0,0,0,N/A
1312463,26-Jan-19,Indiana,Indianapolis,2957 N Sherman Dr,0,5,0,0,1,N/A
1313291,26-Jan-19,New Jersey,Newark,612 Bergen St,1,3,0,0,0,N/A
1312284,26-Jan-19,Louisiana,Gonzales,42350 Church Point Rd,5,0,0,0,1,N/A
1310775,24-Jan-19,Pennsylvania,State College,1450 S Atherton St,3,1,1,0,0,N/A
1310397,24-Jan-19,Georgia,Rockmart,319 Williamson St,4,1,0,0,1,N/A
1309114,23-Jan-19,Florida,Sebring,1901 US 27 S,5,0,0,0,1,N/A
1306920,20-Jan-19,Florida,Miami,26133 SW 139th Ave,0,4,0,0,0,N/A
1305563,19-Jan-19,Pennsylvania,Lebanon,1140 Church St,0,4,0,0,2,N/A
1305679,19-Jan-19,South Carolina,Gaffney,1435 Wilcox Ave,1,4,0,0,1,N/A
1305516,19-Jan-19,Illinois,Chicago,4400 block of W Madison St,0,4,0,0,0,N/A
1305538,19-Jan-19,Florida,Jacksonville,11445 Brian Lakes Drive,2,2,1,0,0,N/A
1305294,19-Jan-19,Texas,Houston,7041 Sherman St,0,0,3,2,0,N/A
1303486,17-Jan-19,Kentucky,Owensboro,940 Audubon Ave,3,1,0,0,2,N/A
1302060,16-Jan-19,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,0,0,0,N/A
1303303,16-Jan-19,California,Palmdale,Ranch Center Dr and 40th St W,3,1,0,0,1,N/A
1301778,15-Jan-19,Arkansas,Little Rock,5420 Baseline Rd,1,3,0,1,1,N/A
1299680,13-Jan-19,Arizona,Phoenix,2445 E Van Buren St,1,4,0,1,0,N/A
1295294,6-Jan-19,New Mexico,Roswell,1300 block of W College Blvd,0,4,0,0,1,N/A
1293054,4-Jan-19,California,Torrance,22501 Hawthorne Blvd,3,4,0,0,1,N/A
1292684,4-Jan-19,Virginia,Hurt,3197 Shula Dr,2,2,1,0,0,N/A
1291779,2-Jan-19,Arkansas,Jonesboro,3516 Galaxy St,1,3,0,0,2,N/A
1289877,1-Jan-19,South Carolina,Columbia,1709 Decker Blvd,0,5,0,0,0,N/A
1289618,1-Jan-19,Florida,Tallahassee,2020 W Pensacola St,0,5,0,0,0,N/A
