Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
787435,3-Mar-17,California,Riverside,8300 block of Trey Ave,0,5,0,0,0,N/A
785262,28-Feb-17,Ohio,Cincinnati,1700 of Casey Dr,0,6,0,0,0,N/A
783963,27-Feb-17,Virginia,Newport News,11810 Fountain Way,0,4,0,0,0,N/A
783623,26-Feb-17,Indiana,Gary,1700 Grant St,1,4,0,0,1,N/A
783102,25-Feb-17,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,0,0,1,N/A
783090,25-Feb-17,Florida,Jacksonville,3604 Moncrief Rd,1,4,0,0,0,N/A
780792,22-Feb-17,New York,Rochester,191 Genesee St,0,4,0,0,0,N/A
780036,21-Feb-17,Ohio,Cleveland,16700 Lorain Ave,0,4,0,0,2,N/A
779582,21-Feb-17,Mississippi,Toomsuba,Butts Road,4,0,0,0,1,N/A
778941,20-Feb-17,Ohio,Cleveland,1082 East 105th Street,0,5,0,0,0,N/A
778182,19-Feb-17,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,0,0,0,N/A
777876,18-Feb-17,Pennsylvania,Philadelphia,50 block of N Conestoga St,0,4,0,0,0,N/A
777410,18-Feb-17,Indiana,South Bend,1000 block of Yukon St,1,3,0,0,0,N/A
775903,15-Feb-17,California,Salinas,30 Soledad Street,0,4,0,0,1,N/A
775531,15-Feb-17,Illinois,Chicago,3949 South Albany Avenue,3,1,0,1,1,N/A
773002,12-Feb-17,Missouri,Caruthersville,908 Truman Blvd,1,5,0,1,1,N/A
773162,12-Feb-17,New York,Newburgh,253 South William Street,1,3,0,0,0,N/A
773908,12-Feb-17,Florida,Greenville,Church Ave and Obadiah St,0,5,0,0,0,N/A
772753,11-Feb-17,Illinois,Chicago,100 block of N Mayfield,1,3,0,0,0,N/A
772989,11-Feb-17,Tennessee,Savannah,Clifton Road and Midway Drive,0,4,0,0,0,N/A
772067,10-Feb-17,Louisiana,New Orleans,2nd St and Dryades St,1,5,0,0,0,N/A
771826,9-Feb-17,Mississippi,Jackson,3150 Robinson Road,2,0,2,0,0,N/A
769889,8-Feb-17,Ohio,Cleveland,16379 Euclid Ave,1,4,0,0,1,N/A
769511,7-Feb-17,South Carolina,Columbia,5500 block of Fairfield Road,0,4,0,0,0,N/A
769859,7-Feb-17,Arkansas,Little Rock,25 Par Drive,1,3,0,1,2,N/A
768243,6-Feb-17,Mississippi,Yazoo City,11th Street,4,0,0,0,1,N/A
765559,31-Jan-17,Tennessee,Memphis,1576 S White Station Rd,0,4,0,0,1,N/A
765153,31-Jan-17,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4,0,0,0,N/A
764020,30-Jan-17,Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,0,4,0,0,3,N/A
763313,29-Jan-17,Louisiana,Shreveport,6363 Hearne Ave,1,3,0,1,1,N/A
1025158,27-Jan-17,Washington,Bremerton,Tenino Dr W,4,0,0,0,3,N/A
761973,27-Jan-17,Tennessee,Brownsville,221 Morgan St,0,10,0,0,1,N/A
760482,26-Jan-17,Georgia,Albany,1510 Maryland Drive,2,3,0,0,1,N/A
760259,25-Jan-17,Illinois,Chicago,500 block of E 75th St,0,6,0,0,0,N/A
757158,22-Jan-17,Texas,Manvel,200 block of Oak Shore Dr,2,2,1,0,0,N/A
757032,22-Jan-17,Illinois,Chicago (Englewood),1800 block of W 63rd,0,4,0,0,0,N/A
757001,22-Jan-17,Georgia,Atlanta,2841 Greenbriar Pkwy SW,3,1,0,0,0,N/A
756801,21-Jan-17,Georgia,Jonesboro,6510 Tara Blvd,0,6,0,0,0,N/A
756526,21-Jan-17,Florida,Boynton Beach,500 NE 2nd St,0,5,0,0,0,N/A
756504,21-Jan-17,Tennessee,Memphis,500 block of Delta Road,2,2,0,0,0,N/A
757955,20-Jan-17,Mississippi,Como,Smart Road,1,4,0,0,0,N/A
756015,20-Jan-17,California,Fresno,4700 block of E Montecito Ave,0,4,0,0,0,N/A
752756,16-Jan-17,Texas,Houston,8535 Martin Luther King Boulevard,0,4,0,0,0,N/A
752222,16-Jan-17,Florida,Miami,6011 NW 32nd Ave,0,8,0,0,4,N/A
752249,15-Jan-17,Colorado,Capulin,County Road Y,3,1,0,0,1,N/A
751367,15-Jan-17,Mississippi,Magnolia,6000 block of Church Road,1,4,0,0,1,N/A
749361,12-Jan-17,Missouri,Kansas City,8607 E 61st Terrace,3,2,0,0,0,N/A
749769,12-Jan-17,California,Salinas,500 block of Sunrise St,2,2,0,0,0,N/A
748152,11-Jan-17,New Jersey,Newark,Hawkins Street and Christie Street,1,3,0,0,1,N/A
748348,11-Jan-17,Illinois,Chicago,4200 block of S Talman,1,3,0,0,0,N/A
745236,7-Jan-17,Michigan,Flint,2500 block of Churchill Ave,1,3,0,0,1,N/A
744799,6-Jan-17,California,Pasadena,100 block of W Claremont St,2,2,0,0,5,N/A
743995,6-Jan-17,Florida,Fort Lauderdale,100 Terminal Dr,5,6,0,0,1,N/A
742542,4-Jan-17,California,Fontana,14520 Village Dr,3,1,0,0,1,N/A
742001,3-Jan-17,Texas,Allen,500 block of Hawthorne Drive,0,4,0,0,1,N/A
743282,1-Jan-17,Mississippi,Winstonville,114 North Greyer Street,0,5,0,0,0,N/A
739451,1-Jan-17,Texas,Dallas,9220 Skillman Street,1,3,0,0,0,N/A
739766,1-Jan-17,Florida,Miami,8000 block of NW 14th Ave,0,7,0,0,0,N/A
