question_id,end_date,pollster,sample_size,population,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable,results
170488,2023-03-07,YouGov,1500.0,a,Joe Biden,43.0,52.0,23.0,20.0,13.0,39.0,0
170489,2023-03-07,YouGov,1306.0,rv,Joe Biden,45.0,54.0,25.0,20.0,11.0,43.0,0
170491,2023-03-07,YouGov,1500.0,a,Ron DeSantis,42.0,38.0,25.0,17.0,10.0,27.0,0
170492,2023-03-07,YouGov,1306.0,rv,Ron DeSantis,45.0,41.0,29.0,16.0,9.0,32.0,0
170660,2023-03-05,Morning Consult,2205.0,a,Joe Biden,46.0,48.0,23.0,23.0,13.0,36.0,0
169647,2023-03-05,Morning Consult,2003.0,rv,Ron DeSantis,38.0,34.0,23.0,15.0,8.0,26.0,0
169651,2023-03-05,Morning Consult,2003.0,rv,Nikki Haley,30.0,23.0,13.0,17.0,9.0,14.0,0
169661,2023-03-05,Morning Consult,2003.0,rv,Tim Scott,21.0,17.0,11.0,10.0,7.0,10.0,0
169663,2023-03-05,Morning Consult,2003.0,rv,Vivek G. Ramaswamy,13.0,9.0,6.0,7.0,4.0,5.0,0
169665,2023-03-05,Morning Consult,2003.0,rv,Marianne Williamson,14.0,12.0,6.0,8.0,6.0,6.0,0
169667,2023-03-05,Morning Consult,2003.0,rv,Mike Pence,36.0,50.0,11.0,25.0,19.0,31.0,0
169669,2023-03-05,Morning Consult,2003.0,rv,Donald Trump,41.0,55.0,23.0,18.0,9.0,46.0,0
169671,2023-03-05,Morning Consult,2003.0,rv,Joe Biden,43.0,53.0,21.0,22.0,12.0,41.0,0
169712,2023-03-05,Morning Consult,2203.0,a,Joe Biden,45.0,49.0,22.0,23.0,12.0,36.0,0
170460,2023-03-05,Morning Consult,2200.0,a,Joe Biden,47.0,48.0,24.0,23.0,13.0,35.0,0
170661,2023-03-05,Morning Consult,2204.0,a,Joe Biden,45.0,49.0,22.0,23.0,12.0,36.0,0
171168,2023-03-03,Winston,1000.0,rv,Joe Biden,43.0,53.0,,,,,0
171169,2023-03-03,Winston,1000.0,rv,Donald Trump,38.0,56.0,,,,,0
169528,2023-02-28,YouGov,1500.0,a,Donald Trump,40.0,55.0,22.0,18.0,11.0,44.0,0
169529,2023-02-28,YouGov,1302.0,rv,Donald Trump,41.0,57.0,23.0,17.0,10.0,47.0,0
169534,2023-02-28,YouGov,1500.0,a,Joe Biden,46.0,49.0,20.0,26.0,12.0,37.0,0
169535,2023-02-28,YouGov,1302.0,rv,Joe Biden,47.0,51.0,23.0,24.0,10.0,41.0,0
170592,2023-02-28,Momentive,19686.0,a,Donald Trump,39.0,52.0,19.0,21.0,12.0,41.0,0
170594,2023-02-28,Momentive,19686.0,a,Nikki Haley,24.0,27.0,8.0,16.0,14.0,14.0,0
170596,2023-02-28,Momentive,19686.0,a,Joe Biden,41.0,50.0,17.0,24.0,15.0,35.0,0
170600,2023-02-28,Momentive,19686.0,a,Ron DeSantis,31.0,35.0,18.0,14.0,9.0,25.0,0
169586,2023-02-27,Cygnal Political,2424.0,lv,Joe Biden,48.3,48.7,29.3,19.0,8.1,40.5,0
169587,2023-02-27,Cygnal Political,2424.0,lv,Donald Trump,50.0,46.2,31.7,18.3,7.7,38.5,0
169588,2023-02-27,Cygnal Political,2424.0,lv,Nikki Haley,42.9,29.6,17.3,25.6,12.1,17.5,0
169589,2023-02-27,Cygnal Political,2424.0,lv,Ron DeSantis,50.2,33.4,30.3,19.9,8.2,25.2,0
169590,2023-02-27,Cygnal Political,2424.0,lv,Mike Pence,42.5,45.4,15.0,27.5,19.3,26.1,0
169591,2023-02-27,Cygnal Political,2424.0,lv,Vivek G. Ramaswamy,23.4,14.2,10.3,13.1,7.3,6.9,0
169592,2023-02-27,Cygnal Political,2424.0,lv,Tim Scott,36.2,20.3,16.7,19.5,8.9,11.4,0
170547,2023-02-27,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Joe Biden,46.0,53.0,20.0,25.0,12.0,41.0,0
170551,2023-02-27,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Donald Trump,41.0,57.0,24.0,17.0,9.0,49.0,0
170553,2023-02-27,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Mike Pence,37.0,53.0,10.0,27.0,23.0,31.0,0
169541,2023-02-27,YouGov,1000.0,a,Donald Trump,46.0,46.0,22.0,24.0,9.0,37.0,0
169543,2023-02-27,YouGov,1000.0,a,Ron DeSantis,40.0,36.0,20.0,20.0,10.0,26.0,0
170438,2023-02-26,Morning Consult,2201.0,a,Joe Biden,45.0,50.0,23.0,22.0,14.0,36.0,0
169397,2023-02-26,Morning Consult,1993.0,rv,Vivek G. Ramaswamy,17.0,16.0,7.0,10.0,7.0,8.0,0
169494,2023-02-26,Morning Consult,1993.0,rv,Donald Trump,41.0,57.0,22.0,19.0,10.0,47.0,0
169495,2023-02-26,Morning Consult,1993.0,rv,Ron DeSantis,40.0,36.0,25.0,15.0,9.0,27.0,0
169496,2023-02-26,Morning Consult,1993.0,rv,Mike Pence,34.0,50.0,10.0,24.0,20.0,30.0,0
169497,2023-02-26,Morning Consult,1993.0,rv,Nikki Haley,30.0,31.0,12.0,18.0,13.0,18.0,0
169500,2023-02-26,Morning Consult,1993.0,rv,Tim Scott,23.0,21.0,10.0,13.0,8.0,13.0,0
169828,2023-02-26,Morning Consult,1993.0,rv,Joe Biden,44.0,53.0,21.0,23.0,12.0,41.0,0
169580,2023-02-26,Morning Consult,2202.0,a,Joe Biden,47.0,48.0,23.0,24.0,13.0,35.0,0
169319,2023-02-23,Echelon Insights,1023.0,lv,Nikki Haley,28.0,28.0,9.0,19.0,12.0,15.0,0
169320,2023-02-23,Echelon Insights,1023.0,lv,Ron DeSantis,39.0,40.0,23.0,16.0,13.0,27.0,0
169321,2023-02-23,Echelon Insights,1023.0,lv,Vivek G. Ramaswamy,7.0,9.0,2.0,5.0,3.0,6.0,0
169323,2023-02-23,Echelon Insights,1023.0,lv,Donald Trump,39.0,58.0,23.0,16.0,11.0,47.0,0
170178,2023-02-23,Echelon Insights,1023.0,lv,Joe Biden,43.0,54.0,18.0,25.0,13.0,41.0,0
170156,2023-02-23,McLaughlin,1000.0,lv,Joe Biden,44.0,52.0,23.0,21.0,13.0,40.0,0
169139,2023-02-21,YouGov,1500.0,a,Nikki Haley,34.0,33.0,12.0,22.0,17.0,16.0,0
169140,2023-02-21,YouGov,1315.0,rv,Nikki Haley,39.0,38.0,14.0,25.0,19.0,19.0,0
169142,2023-02-21,YouGov,1500.0,a,Ron DeSantis,43.0,36.0,24.0,19.0,10.0,26.0,0
169143,2023-02-21,YouGov,1315.0,rv,Ron DeSantis,48.0,39.0,29.0,19.0,9.0,30.0,0
169155,2023-02-21,YouGov,1500.0,a,Donald Trump,42.0,52.0,22.0,20.0,11.0,41.0,0
169156,2023-02-21,YouGov,1315.0,rv,Donald Trump,43.0,55.0,23.0,20.0,9.0,46.0,0
169164,2023-02-21,YouGov,1500.0,a,Tim Scott,31.0,20.0,14.0,17.0,10.0,10.0,0
169165,2023-02-21,YouGov,1315.0,rv,Tim Scott,35.0,21.0,17.0,18.0,10.0,11.0,0
170066,2023-02-21,YouGov,1500.0,a,Joe Biden,46.0,49.0,24.0,22.0,11.0,38.0,0
170067,2023-02-21,YouGov,1315.0,rv,Joe Biden,48.0,51.0,26.0,22.0,10.0,41.0,0
169267,2023-02-20,Rasmussen (Pulse Opinion Research),1000.0,lv,Nikki Haley,47.0,37.0,17.0,30.0,20.0,17.0,0
170555,2023-02-20,Morning Consult,2202.0,a,Joe Biden,48.0,47.0,21.0,27.0,15.0,33.0,0
172219,2023-02-20,Clarity,2002.0,lv,Joe Biden,43.0,50.0,,,,,0
172220,2023-02-20,Clarity,2002.0,lv,Donald Trump,43.0,50.0,,,,,0
170437,2023-02-19,Morning Consult,2205.0,a,Joe Biden,43.0,51.0,18.0,25.0,14.0,37.0,0
170436,2023-02-19,Morning Consult,2202.0,a,Joe Biden,43.0,53.0,20.0,22.0,14.0,39.0,0
169615,2023-02-19,Morning Consult,2203.0,a,Joe Biden,44.0,51.0,19.0,25.0,13.0,38.0,0
169050,2023-02-16,HarrisX/Harris Poll,1838.0,rv,Donald Trump,48.0,45.0,25.0,23.0,11.0,34.0,0
169051,2023-02-16,HarrisX/Harris Poll,1838.0,rv,Ron DeSantis,44.0,31.0,23.0,21.0,12.0,19.0,0
169053,2023-02-16,HarrisX/Harris Poll,1838.0,rv,Mike Pence,40.0,43.0,13.0,26.0,21.0,22.0,0
169055,2023-02-16,HarrisX/Harris Poll,1838.0,rv,Nikki Haley,37.0,28.0,13.0,24.0,15.0,14.0,0
169057,2023-02-16,HarrisX/Harris Poll,1838.0,rv,Tim Scott,27.0,24.0,10.0,17.0,11.0,12.0,0
169913,2023-02-16,HarrisX/Harris Poll,1838.0,rv,Joe Biden,41.0,52.0,19.0,21.0,14.0,38.0,0
168956,2023-02-14,YouGov,1500.0,a,Nikki Haley,34.0,28.0,15.0,20.0,13.0,15.0,0
168957,2023-02-14,YouGov,1319.0,rv,Nikki Haley,36.0,33.0,16.0,20.0,14.0,19.0,0
168959,2023-02-14,YouGov,1500.0,a,Ron DeSantis,41.0,35.0,25.0,16.0,9.0,26.0,0
168960,2023-02-14,YouGov,1319.0,rv,Ron DeSantis,44.0,39.0,31.0,14.0,8.0,32.0,0
168962,2023-02-14,YouGov,1500.0,a,Donald Trump,40.0,55.0,22.0,18.0,10.0,44.0,0
168963,2023-02-14,YouGov,1319.0,rv,Donald Trump,41.0,55.0,23.0,18.0,9.0,46.0,0
170063,2023-02-14,YouGov,1500.0,a,Joe Biden,44.0,51.0,21.0,23.0,12.0,39.0,0
170064,2023-02-14,YouGov,1314.0,rv,Joe Biden,46.0,52.0,24.0,22.0,10.0,42.0,0
168989,2023-02-14,Quinnipiac,1429.0,rv,Donald Trump,37.0,57.0,,,,,0
168991,2023-02-14,Quinnipiac,1429.0,rv,Ron DeSantis,37.0,35.0,,,,,0
168993,2023-02-14,Quinnipiac,1429.0,rv,Nikki Haley,21.0,23.0,,,,,0
168995,2023-02-14,Quinnipiac,1429.0,rv,Mike Pence,27.0,46.0,,,,,0
170214,2023-02-14,Quinnipiac,1429.0,rv,Joe Biden,38.0,54.0,,,,,0
169287,2023-02-13,Global Strategy Group/GBAO/Navigator Research,998.0,rv,Donald Trump,40.0,59.0,21.0,19.0,9.0,50.0,0
169289,2023-02-13,Global Strategy Group/GBAO/Navigator Research,998.0,rv,Ron DeSantis,38.0,38.0,21.0,16.0,8.0,30.0,0
169874,2023-02-13,Global Strategy Group/GBAO/Navigator Research,998.0,rv,Joe Biden,44.0,54.0,21.0,23.0,12.0,43.0,0
168784,2023-02-12,Morning Consult,2009.0,rv,Ron DeSantis,42.0,36.0,25.0,17.0,7.0,29.0,0
168788,2023-02-12,Morning Consult,2009.0,rv,Nikki Haley,30.0,27.0,13.0,17.0,10.0,17.0,0
168800,2023-02-12,Morning Consult,2009.0,rv,Tim Scott,23.0,20.0,11.0,12.0,7.0,13.0,0
168802,2023-02-12,Morning Consult,2009.0,rv,Mike Pence,37.0,50.0,11.0,26.0,20.0,30.0,0
168804,2023-02-12,Morning Consult,2009.0,rv,Donald Trump,39.0,56.0,21.0,18.0,10.0,46.0,0
169826,2023-02-12,Morning Consult,2009.0,rv,Joe Biden,45.0,53.0,21.0,24.0,11.0,42.0,0
169032,2023-02-12,Rasmussen (Pulse Opinion Research),900.0,lv,Ron DeSantis,52.0,41.0,33.0,19.0,10.0,31.0,0
168889,2023-02-11,PPP,1056.0,rv,Ron DeSantis,38.0,47.0,,,,,0
168890,2023-02-11,PPP,1056.0,rv,Nikki Haley,29.0,37.0,,,,,0
168891,2023-02-11,PPP,1056.0,rv,Mike Pence,28.0,52.0,,,,,0
168892,2023-02-11,PPP,1056.0,rv,Donald Trump,36.0,56.0,,,,,0
168011,2023-02-07,YouGov,1500.0,a,Ron DeSantis,44.0,35.0,25.0,19.0,9.0,26.0,0
168012,2023-02-07,YouGov,1294.0,rv,Ron DeSantis,49.0,38.0,29.0,20.0,9.0,29.0,0
168014,2023-02-07,YouGov,1500.0,a,Nikki Haley,35.0,30.0,12.0,23.0,15.0,15.0,0
168015,2023-02-07,YouGov,1294.0,rv,Nikki Haley,40.0,33.0,14.0,26.0,15.0,18.0,0
168017,2023-02-07,YouGov,1500.0,a,Donald Trump,45.0,48.0,25.0,19.0,9.0,40.0,0
168018,2023-02-07,YouGov,1294.0,rv,Donald Trump,46.0,51.0,26.0,20.0,9.0,42.0,0
168023,2023-02-07,YouGov,1500.0,a,Mike Pence,39.0,46.0,13.0,26.0,22.0,24.0,0
168024,2023-02-07,YouGov,1294.0,rv,Mike Pence,44.0,49.0,13.0,30.0,23.0,26.0,0
170060,2023-02-07,YouGov,1500.0,a,Joe Biden,43.0,51.0,21.0,23.0,13.0,38.0,0
170061,2023-02-07,YouGov,1290.0,rv,Joe Biden,45.0,53.0,23.0,22.0,13.0,40.0,0
168773,2023-02-05,Morning Consult,2014.0,rv,Ron DeSantis,41.0,35.0,25.0,16.0,8.0,27.0,0
168776,2023-02-05,Morning Consult,2014.0,rv,Donald Trump,42.0,55.0,22.0,19.0,8.0,46.0,0
168824,2023-02-05,Morning Consult,2014.0,rv,Nikki Haley,30.0,28.0,12.0,18.0,13.0,15.0,0
168836,2023-02-05,Morning Consult,2014.0,rv,Tim Scott,25.0,20.0,11.0,14.0,8.0,12.0,0
168838,2023-02-05,Morning Consult,2014.0,rv,Mike Pence,37.0,51.0,10.0,27.0,21.0,30.0,0
169824,2023-02-05,Morning Consult,2014.0,rv,Joe Biden,45.0,51.0,21.0,24.0,11.0,40.0,0
170428,2023-02-05,Morning Consult,2213.0,a,Joe Biden,45.0,50.0,21.0,25.0,14.0,36.0,0
170427,2023-02-01,Morning Consult,2205.0,a,Joe Biden,42.0,51.0,19.0,23.0,13.0,38.0,0
167828,2023-01-31,YouGov,1500.0,a,Ron DeSantis,38.0,38.0,22.0,15.0,9.0,29.0,0
167829,2023-01-31,YouGov,1319.0,rv,Ron DeSantis,44.0,41.0,28.0,16.0,9.0,32.0,0
167831,2023-01-31,YouGov,1500.0,a,Mike Pence,38.0,46.0,11.0,27.0,21.0,24.0,0
167832,2023-01-31,YouGov,1319.0,rv,Mike Pence,43.0,50.0,12.0,31.0,25.0,25.0,0
167834,2023-01-31,YouGov,1500.0,a,Donald Trump,40.0,54.0,23.0,17.0,9.0,45.0,0
167835,2023-01-31,YouGov,1319.0,rv,Donald Trump,43.0,55.0,25.0,18.0,8.0,47.0,0
170057,2023-01-31,YouGov,1500.0,a,Joe Biden,44.0,50.0,19.0,25.0,12.0,38.0,0
170058,2023-01-31,YouGov,1317.0,rv,Joe Biden,46.0,51.0,21.0,25.0,11.0,41.0,0
168875,2023-01-30,AP-NORC,1068.0,a,Donald Trump,35.0,62.0,14.0,21.0,13.0,50.0,0
169877,2023-01-30,AP-NORC,1068.0,a,Joe Biden,43.0,53.0,17.0,26.0,17.0,36.0,0
170434,2023-01-29,Morning Consult,2202.0,a,Joe Biden,43.0,52.0,22.0,22.0,16.0,36.0,0
170459,2023-01-29,Morning Consult,2199.0,a,Joe Biden,44.0,50.0,20.0,24.0,12.0,38.0,0
167707,2023-01-25,Echelon Insights,1024.0,lv,Donald Trump,35.0,62.0,18.0,16.0,13.0,48.0,0
167709,2023-01-25,Echelon Insights,1024.0,lv,Ron DeSantis,39.0,37.0,23.0,15.0,9.0,27.0,0
170176,2023-01-25,Echelon Insights,1024.0,lv,Joe Biden,40.0,56.0,18.0,22.0,13.0,43.0,0
170429,2023-01-25,Morning Consult,2201.0,a,Joe Biden,44.0,51.0,21.0,23.0,14.0,37.0,0
167519,2023-01-24,YouGov,1500.0,a,Donald Trump,39.0,55.0,21.0,18.0,13.0,43.0,0
167520,2023-01-24,YouGov,1330.0,rv,Donald Trump,39.0,57.0,22.0,17.0,11.0,47.0,0
170054,2023-01-24,YouGov,1500.0,a,Joe Biden,44.0,50.0,18.0,26.0,11.0,39.0,0
170055,2023-01-24,YouGov,1330.0,rv,Joe Biden,44.0,53.0,20.0,25.0,10.0,42.0,0
167824,2023-01-24,Hart Research Associates/Public Opinion Strategies,1000.0,a,Donald Trump,32.0,53.0,17.0,15.0,9.0,44.0,0
170228,2023-01-24,Hart Research Associates/Public Opinion Strategies,1000.0,a,Joe Biden,39.0,46.0,19.0,20.0,9.0,37.0,0
170154,2023-01-24,McLaughlin,1000.0,lv,Joe Biden,45.0,51.0,22.0,22.0,12.0,39.0,0
167826,2023-01-23,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Donald Trump,42.0,56.0,23.0,19.0,9.0,47.0,0
169872,2023-01-23,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Joe Biden,42.0,56.0,19.0,24.0,14.0,42.0,0
167391,2023-01-22,Morning Consult,1990.0,rv,Ron DeSantis,40.0,35.0,25.0,15.0,8.0,27.0,0
167395,2023-01-22,Morning Consult,1990.0,rv,Nikki Haley,28.0,25.0,13.0,15.0,9.0,16.0,0
167405,2023-01-22,Morning Consult,1990.0,rv,Tim Scott,22.0,18.0,10.0,12.0,7.0,11.0,0
167407,2023-01-22,Morning Consult,1990.0,rv,Mike Pence,38.0,49.0,13.0,25.0,19.0,30.0,0
167409,2023-01-22,Morning Consult,1990.0,rv,Donald Trump,41.0,54.0,23.0,18.0,8.0,46.0,0
169821,2023-01-22,Morning Consult,1990.0,rv,Joe Biden,44.0,54.0,21.0,23.0,12.0,42.0,0
170433,2023-01-22,Morning Consult,2200.0,a,Joe Biden,46.0,49.0,21.0,26.0,13.0,36.0,0
167460,2023-01-22,SSRS,1004.0,a,Donald Trump,32.0,63.0,,,,,0
167462,2023-01-22,SSRS,,rv,Donald Trump,32.0,64.0,,,,,0
167537,2023-01-20,Cygnal Political,2529.0,lv,Donald Trump,46.7,49.7,26.9,19.8,9.3,40.4,0
167538,2023-01-20,Cygnal Political,2529.0,lv,Ron DeSantis,46.6,35.5,30.4,16.2,9.6,25.9,0
167539,2023-01-20,Cygnal Political,2529.0,lv,Mike Pence,42.1,45.7,15.7,26.4,20.1,25.6,0
170118,2023-01-20,Cygnal Political,2529.0,lv,Joe Biden,47.7,49.2,27.3,20.4,8.5,40.7,0
169823,2023-01-20,Morning Consult,1986.0,rv,Joe Biden,43.0,53.0,22.0,22.0,12.0,41.0,0
167604,2023-01-20,Marquette Law School,1000.0,a,Donald Trump,34.0,63.0,,,,,0
167605,2023-01-20,Marquette Law School,790.0,rv,Donald Trump,36.0,62.0,,,,,0
167608,2023-01-20,Marquette Law School,1000.0,a,Mike Pence,34.0,48.0,,,,,0
167609,2023-01-20,Marquette Law School,790.0,rv,Mike Pence,37.0,50.0,,,,,0
167612,2023-01-20,Marquette Law School,1000.0,a,Ron DeSantis,33.0,40.0,,,,,0
167613,2023-01-20,Marquette Law School,790.0,rv,Ron DeSantis,37.0,41.0,,,,,0
170295,2023-01-20,Marquette Law School,1000.0,a,Joe Biden,41.0,54.0,,,,,0
170296,2023-01-20,Marquette Law School,876.0,rv,Joe Biden,43.0,54.0,,,,,0
167330,2023-01-19,HarrisX/Harris Poll,2050.0,rv,Donald Trump,45.0,48.0,26.0,20.0,13.0,35.0,0
167331,2023-01-19,HarrisX/Harris Poll,2050.0,rv,Ron DeSantis,45.0,32.0,24.0,21.0,13.0,18.0,0
167332,2023-01-19,HarrisX/Harris Poll,2050.0,rv,Mike Pence,42.0,42.0,14.0,29.0,21.0,21.0,0
167335,2023-01-19,HarrisX/Harris Poll,2050.0,rv,Tim Scott,28.0,26.0,11.0,17.0,14.0,12.0,0
169912,2023-01-19,HarrisX/Harris Poll,2050.0,rv,Joe Biden,40.0,54.0,20.0,21.0,14.0,40.0,0
170426,2023-01-19,Morning Consult,2125.0,a,Joe Biden,45.0,51.0,21.0,23.0,14.0,36.0,0
167984,2023-01-18,Schoen Cooperman,909.0,rv,Donald Trump,44.0,52.0,20.0,24.0,11.0,41.0,0
167985,2023-01-18,Schoen Cooperman,909.0,rv,Ron DeSantis,41.0,40.0,21.0,20.0,14.0,26.0,0
170303,2023-01-18,Schoen Cooperman,909.0,rv,Joe Biden,45.0,52.0,23.0,22.0,13.0,39.0,0
167188,2023-01-17,YouGov,1500.0,a,Donald Trump,45.0,48.0,23.0,22.0,11.0,37.0,0
167189,2023-01-17,YouGov,1314.0,rv,Donald Trump,48.0,49.0,27.0,21.0,10.0,40.0,0
167197,2023-01-17,YouGov,1500.0,a,Ron DeSantis,46.0,33.0,27.0,19.0,11.0,22.0,0
167198,2023-01-17,YouGov,1314.0,rv,Ron DeSantis,52.0,37.0,32.0,19.0,11.0,26.0,0
167200,2023-01-17,YouGov,1500.0,a,Nikki Haley,34.0,29.0,15.0,19.0,13.0,16.0,0
167201,2023-01-17,YouGov,1314.0,rv,Nikki Haley,38.0,33.0,18.0,20.0,15.0,18.0,0
167203,2023-01-17,YouGov,1500.0,a,Mike Pence,40.0,45.0,12.0,28.0,23.0,22.0,0
167204,2023-01-17,YouGov,1314.0,rv,Mike Pence,43.0,51.0,14.0,29.0,24.0,26.0,0
170051,2023-01-17,YouGov,1500.0,a,Joe Biden,47.0,47.0,23.0,25.0,11.0,36.0,0
170052,2023-01-17,YouGov,1310.0,rv,Joe Biden,49.0,50.0,25.0,24.0,9.0,41.0,0
170424,2023-01-16,Morning Consult,2201.0,a,Joe Biden,44.0,51.0,22.0,22.0,14.0,36.0,0
170432,2023-01-15,Morning Consult,2204.0,a,Joe Biden,45.0,49.0,21.0,24.0,12.0,37.0,0
170435,2023-01-15,Morning Consult,2206.0,a,Joe Biden,44.0,50.0,19.0,25.0,13.0,38.0,0
170431,2023-01-13,Morning Consult,2200.0,a,Joe Biden,46.0,49.0,21.0,24.0,12.0,37.0,0
167125,2023-01-11,Ipsos,2010.0,a,Donald Trump,38.0,56.0,17.0,22.0,16.0,41.0,0
170250,2023-01-11,Ipsos,2010.0,a,Joe Biden,42.0,53.0,15.0,27.0,19.0,34.0,0
170430,2023-01-11,Morning Consult,2209.0,a,Joe Biden,45.0,50.0,22.0,23.0,13.0,37.0,0
167069,2023-01-10,YouGov,1500.0,a,Donald Trump,38.0,55.0,19.0,19.0,13.0,42.0,0
167070,2023-01-10,YouGov,1356.0,rv,Donald Trump,41.0,56.0,21.0,19.0,11.0,45.0,0
170048,2023-01-10,YouGov,1500.0,a,Joe Biden,47.0,47.0,25.0,23.0,11.0,36.0,0
170049,2023-01-10,YouGov,1353.0,rv,Joe Biden,49.0,49.0,28.0,21.0,9.0,40.0,0
167165,2023-01-09,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Donald Trump,39.0,59.0,23.0,16.0,9.0,50.0,0
169870,2023-01-09,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Joe Biden,44.0,53.0,21.0,23.0,14.0,39.0,0
170425,2023-01-08,Morning Consult,2206.0,a,Joe Biden,45.0,48.0,20.0,24.0,11.0,37.0,0
167109,2023-01-08,WPA Intelligence,1035.0,lv,Donald Trump,39.0,60.0,20.0,20.0,11.0,48.0,0
167110,2023-01-08,WPA Intelligence,1035.0,lv,Ron DeSantis,41.0,39.0,25.0,16.0,13.0,26.0,0
170371,2023-01-08,WPA Intelligence,1035.0,lv,Joe Biden,45.0,55.0,18.0,26.0,13.0,42.0,0
166926,2023-01-03,YouGov,1500.0,a,Donald Trump,40.0,54.0,21.0,19.0,11.0,43.0,0
166927,2023-01-03,YouGov,1301.0,rv,Donald Trump,41.0,55.0,22.0,20.0,12.0,44.0,0
170045,2023-01-03,YouGov,1500.0,a,Joe Biden,45.0,49.0,21.0,24.0,11.0,38.0,0
170046,2023-01-03,YouGov,1297.0,rv,Joe Biden,48.0,49.0,25.0,23.0,8.0,41.0,0
166932,2022-12-24,Morning Consult,2000.0,rv,Donald Trump,38.0,59.0,,,,,0
166934,2022-12-24,Morning Consult,2000.0,rv,Mike Pence,36.0,50.0,,,,,0
169819,2022-12-24,Morning Consult,2000.0,rv,Joe Biden,44.0,54.0,,,,,0
166604,2022-12-20,YouGov,1500.0,a,Donald Trump,42.0,51.0,19.0,23.0,12.0,39.0,0
166605,2022-12-20,YouGov,1321.0,rv,Donald Trump,42.0,55.0,21.0,21.0,12.0,44.0,0
170042,2022-12-20,YouGov,1500.0,a,Joe Biden,46.0,49.0,22.0,23.0,12.0,36.0,0
170043,2022-12-20,YouGov,1319.0,rv,Joe Biden,48.0,50.0,26.0,22.0,10.0,40.0,0
166610,2022-12-19,Morning Consult,2001.0,rv,Donald Trump,42.0,55.0,,,,,0
166612,2022-12-19,Morning Consult,2001.0,rv,Mike Pence,37.0,49.0,,,,,0
169817,2022-12-19,Morning Consult,2001.0,rv,Joe Biden,44.0,54.0,,,,,0
166664,2022-12-19,YouGov,1555.0,a,Donald Trump,40.0,55.0,18.0,23.0,13.0,42.0,0
166665,2022-12-19,YouGov,1043.0,rv,Donald Trump,43.0,55.0,20.0,23.0,12.0,43.0,0
170357,2022-12-19,YouGov,1555.0,a,Joe Biden,44.0,50.0,18.0,26.0,14.0,36.0,0
170358,2022-12-19,YouGov,1027.0,rv,Joe Biden,45.0,53.0,22.0,24.0,11.0,41.0,0
170422,2022-12-19,Morning Consult,2210.0,a,Joe Biden,46.0,49.0,21.0,25.0,12.0,37.0,0
170439,2022-12-16,Morning Consult,2210.0,a,Joe Biden,44.0,51.0,20.0,24.0,13.0,38.0,0
166456,2022-12-15,HarrisX/Harris Poll,1851.0,rv,Donald Trump,46.0,47.0,24.0,22.0,12.0,35.0,0
166457,2022-12-15,HarrisX/Harris Poll,1851.0,rv,Ron DeSantis,45.0,31.0,24.0,21.0,13.0,19.0,0
166461,2022-12-15,HarrisX/Harris Poll,1851.0,rv,Tim Scott,28.0,24.0,9.0,18.0,12.0,12.0,0
169910,2022-12-15,HarrisX/Harris Poll,1851.0,rv,Joe Biden,41.0,51.0,21.0,20.0,12.0,39.0,0
166491,2022-12-14,Echelon Insights,1021.0,lv,Donald Trump,36.0,60.0,19.0,18.0,12.0,48.0,0
166492,2022-12-14,Echelon Insights,1021.0,rv,Donald Trump,35.0,61.0,18.0,17.0,12.0,49.0,0
166494,2022-12-14,Echelon Insights,1021.0,lv,Ron DeSantis,37.0,37.0,23.0,14.0,11.0,25.0,0
166495,2022-12-14,Echelon Insights,1021.0,rv,Ron DeSantis,35.0,38.0,21.0,14.0,11.0,27.0,0
170173,2022-12-14,Echelon Insights,1021.0,lv,Joe Biden,46.0,52.0,23.0,22.0,11.0,41.0,0
170174,2022-12-14,Echelon Insights,1021.0,rv,Joe Biden,47.0,50.0,24.0,23.0,11.0,39.0,0
170420,2022-12-14,Morning Consult,2017.0,rv,Joe Biden,44.0,53.0,21.0,23.0,11.0,42.0,0
170421,2022-12-14,Morning Consult,2212.0,a,Joe Biden,44.0,51.0,21.0,23.0,13.0,38.0,0
170152,2022-12-14,McLaughlin,1000.0,lv,Joe Biden,44.0,53.0,23.0,21.0,12.0,41.0,0
167987,2022-12-14,Public Religion Research Institute,6212.0,a,Donald Trump,32.0,65.0,15.0,17.0,13.0,52.0,0
170301,2022-12-14,Public Religion Research Institute,6212.0,a,Joe Biden,47.0,49.0,16.0,31.0,16.0,33.0,0
166287,2022-12-13,YouGov,1500.0,a,Donald Trump,38.0,56.0,18.0,20.0,13.0,43.0,0
166288,2022-12-13,YouGov,1338.0,rv,Donald Trump,39.0,58.0,20.0,19.0,13.0,45.0,0
170039,2022-12-13,YouGov,1500.0,a,Joe Biden,46.0,49.0,23.0,24.0,11.0,38.0,0
170040,2022-12-13,YouGov,1335.0,rv,Joe Biden,47.0,51.0,25.0,22.0,8.0,43.0,0
