question_id,end_date,pollster,sample_size,population,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable,results
96190,2019-04-09,YouGov,1267,rv,Cory A. Booker,36.0,37.0,13.0,23.0,10.0,27.0,out
96193,2019-04-09,YouGov,1259,rv,Pete Buttigieg,30.0,24.0,14.0,16.0,10.0,14.0,out
96196,2019-04-09,YouGov,1261,rv,Julián Castro,27.0,31.0,9.0,18.0,10.0,21.0,out
96199,2019-04-09,YouGov,1253,rv,John K. Delaney,12.0,16.0,3.0,9.0,7.0,9.0,out
96202,2019-04-09,YouGov,1255,rv,Tulsi Gabbard,16.0,29.0,4.0,12.0,12.0,17.0,out
96205,2019-04-09,YouGov,1261,rv,Kirsten E. Gillibrand,25.0,37.0,7.0,18.0,14.0,23.0,out
96208,2019-04-09,YouGov,1263,rv,Kamala D. Harris,36.0,39.0,16.0,20.0,10.0,29.0,out
96211,2019-04-09,YouGov,1263,rv,John Hickenlooper,18.0,24.0,4.0,14.0,11.0,13.0,out
96214,2019-04-09,YouGov,1253,rv,Jay Robert Inslee,16.0,18.0,6.0,10.0,7.0,11.0,out
96217,2019-04-09,YouGov,1257,rv,Amy Klobuchar,26.0,30.0,9.0,17.0,14.0,16.0,out
96220,2019-04-09,YouGov,1261,rv,Beto O'Rourke,37.0,39.0,14.0,23.0,11.0,28.0,out
96223,2019-04-09,YouGov,1253,rv,Tim Ryan,17.0,22.0,4.0,13.0,11.0,11.0,out
96226,2019-04-09,YouGov,1258,rv,Bernard Sanders,43.0,50.0,21.0,22.0,14.0,36.0,out
96232,2019-04-09,YouGov,1262,rv,Andrew Yang,18.0,22.0,5.0,13.0,9.0,13.0,out
96229,2019-04-09,YouGov,1263,rv,Elizabeth Warren,38.0,44.0,19.0,19.0,11.0,33.0,out
114709,2019-04-07,Morning Consult,1992,rv,Donald Trump,40.0,55.0,,,,,in
114785,2019-04-02,YouGov,1221,rv,Donald Trump,43.0,55.0,29.0,14.0,6.0,49.0,in
96119,2019-04-02,YouGov,1221,rv,Joseph R. Biden Jr.,48.0,42.0,24.0,24.0,16.0,26.0,in
96155,2019-04-02,YouGov,1222,rv,Bernard Sanders,44.0,48.0,22.0,22.0,14.0,34.0,out
96116,2019-04-02,YouGov,1214,rv,Stacey Yvonne Abrams,32.0,28.0,14.0,18.0,8.0,20.0,out
96122,2019-04-02,YouGov,1221,rv,Cory A. Booker,35.0,37.0,13.0,22.0,10.0,27.0,out
96125,2019-04-02,YouGov,1213,rv,Pete Buttigieg,24.0,17.0,12.0,12.0,7.0,10.0,out
96128,2019-04-02,YouGov,1214,rv,Julián Castro,23.0,27.0,8.0,15.0,10.0,17.0,out
96131,2019-04-02,YouGov,1215,rv,John K. Delaney,12.0,18.0,2.0,10.0,9.0,9.0,out
96134,2019-04-02,YouGov,1218,rv,Tulsi Gabbard,16.0,29.0,4.0,12.0,12.0,17.0,out
96137,2019-04-02,YouGov,1214,rv,Kirsten E. Gillibrand,25.0,37.0,6.0,19.0,13.0,24.0,out
96140,2019-04-02,YouGov,1222,rv,Kamala D. Harris,37.0,40.0,18.0,19.0,10.0,30.0,out
96143,2019-04-02,YouGov,1215,rv,John Hickenlooper,17.0,26.0,5.0,12.0,12.0,14.0,out
96146,2019-04-02,YouGov,1215,rv,Jay Robert Inslee,14.0,17.0,5.0,9.0,7.0,10.0,out
96149,2019-04-02,YouGov,1214,rv,Amy Klobuchar,24.0,29.0,8.0,16.0,11.0,18.0,out
96152,2019-04-02,YouGov,1216,rv,Beto O'Rourke,35.0,40.0,15.0,20.0,11.0,29.0,out
96161,2019-04-02,YouGov,1220,rv,Andrew Yang,17.0,18.0,6.0,11.0,7.0,11.0,out
96158,2019-04-02,YouGov,1220,rv,Elizabeth Warren,38.0,45.0,16.0,22.0,12.0,33.0,out
114710,2019-04-01,Morning Consult,1945,rv,Donald Trump,44.0,52.0,,,,,in
96111,2019-03-31,HarrisX,1005,rv,Bernard Sanders,48.0,38.0,21.0,27.0,14.0,24.0,out
96099,2019-03-31,HarrisX,1005,rv,Cory A. Booker,25.0,28.0,8.0,17.0,11.0,17.0,out
96101,2019-03-31,HarrisX,1005,rv,Julián Castro,20.0,20.0,7.0,13.0,10.0,10.0,out
96103,2019-03-31,HarrisX,1005,rv,Tulsi Gabbard,14.0,17.0,5.0,9.0,9.0,8.0,out
96105,2019-03-31,HarrisX,1005,rv,Kamala D. Harris,29.0,29.0,12.0,17.0,11.0,18.0,out
96107,2019-03-31,HarrisX,1005,rv,Jay Robert Inslee,12.0,16.0,5.0,7.0,10.0,6.0,out
96109,2019-03-31,HarrisX,1005,rv,Beto O'Rourke,26.0,30.0,12.0,14.0,13.0,17.0,out
96113,2019-03-31,HarrisX,1005,rv,Marianne Williamson,11.0,14.0,4.0,7.0,9.0,5.0,out
96083,2019-03-30,HarrisX,1002,rv,Joseph R. Biden Jr.,55.0,31.0,30.0,25.0,14.0,17.0,in
96095,2019-03-30,HarrisX,1002,rv,Elizabeth Warren,34.0,37.0,12.0,22.0,13.0,24.0,out
96085,2019-03-30,HarrisX,1002,rv,Pete Buttigieg,19.0,15.0,7.0,11.0,9.0,6.0,out
96087,2019-03-30,HarrisX,1002,rv,John K. Delaney,15.0,16.0,5.0,10.0,9.0,7.0,out
96089,2019-03-30,HarrisX,1002,rv,Kirsten E. Gillibrand,23.0,23.0,6.0,17.0,10.0,14.0,out
96091,2019-03-30,HarrisX,1002,rv,John Hickenlooper,17.0,15.0,5.0,12.0,8.0,7.0,out
96093,2019-03-30,HarrisX,1002,rv,Amy Klobuchar,22.0,18.0,8.0,14.0,9.0,9.0,out
96097,2019-03-30,HarrisX,1002,rv,Andrew Yang,15.0,14.0,5.0,10.0,8.0,6.0,out
114731,2019-03-28,Public Policy Polling,846,rv,Donald Trump,42.0,52.0,,,,,in
96063,2019-03-26,Harris Poll,1437,rv,Joseph R. Biden Jr.,54.0,33.0,24.0,30.0,14.0,19.0,in
96059,2019-03-26,Harris Poll,1437,rv,Bernard Sanders,46.0,42.0,17.0,29.0,16.0,27.0,out
114786,2019-03-26,YouGov,1242,rv,Donald Trump,45.0,54.0,32.0,13.0,6.0,48.0,in
114799,2019-03-26,Morning Consult,1978,rv,Donald Trump,42.0,54.0,,,,,in
114663,2019-03-26,Harris Poll,1437,rv,Donald Trump,39.0,56.0,21.0,17.0,11.0,46.0,in
95995,2019-03-26,YouGov,1242,rv,Joseph R. Biden Jr.,51.0,42.0,27.0,24.0,16.0,26.0,in
95992,2019-03-26,YouGov,1246,rv,Stacey Yvonne Abrams,33.0,30.0,17.0,16.0,8.0,22.0,out
95998,2019-03-26,YouGov,1241,rv,Cory A. Booker,36.0,38.0,15.0,21.0,10.0,28.0,out
96001,2019-03-26,YouGov,1242,rv,Pete Buttigieg,24.0,15.0,12.0,12.0,7.0,8.0,out
96004,2019-03-26,YouGov,1243,rv,Julián Castro,24.0,28.0,7.0,17.0,10.0,18.0,out
96007,2019-03-26,YouGov,1241,rv,John K. Delaney,11.0,15.0,3.0,8.0,7.0,8.0,out
96010,2019-03-26,YouGov,1242,rv,Tulsi Gabbard,17.0,27.0,5.0,12.0,13.0,14.0,out
96013,2019-03-26,YouGov,1243,rv,Kirsten E. Gillibrand,28.0,38.0,7.0,21.0,13.0,25.0,out
96016,2019-03-26,YouGov,1243,rv,Kamala D. Harris,36.0,40.0,18.0,18.0,9.0,31.0,out
96019,2019-03-26,YouGov,1238,rv,John Hickenlooper,18.0,25.0,3.0,15.0,11.0,14.0,out
96022,2019-03-26,YouGov,1245,rv,Jay Robert Inslee,14.0,15.0,4.0,10.0,6.0,9.0,out
96025,2019-03-26,YouGov,1239,rv,Amy Klobuchar,26.0,31.0,8.0,18.0,14.0,17.0,out
96028,2019-03-26,YouGov,1245,rv,Beto O'Rourke,36.0,40.0,14.0,22.0,11.0,29.0,out
96037,2019-03-26,YouGov,1243,rv,Andrew Yang,14.0,20.0,4.0,10.0,8.0,12.0,out
96031,2019-03-26,YouGov,1244,rv,Bernard Sanders,43.0,51.0,20.0,23.0,15.0,36.0,out
96034,2019-03-26,YouGov,1245,rv,Elizabeth Warren,40.0,47.0,19.0,21.0,10.0,37.0,out
96061,2019-03-26,Harris Poll,1437,rv,Elizabeth Warren,30.0,43.0,8.0,22.0,17.0,26.0,out
95877,2019-03-19,YouGov,1278,rv,Joseph R. Biden Jr.,52.0,39.0,27.0,25.0,14.0,25.0,in
114787,2019-03-19,YouGov,1278,rv,Donald Trump,42.0,56.0,30.0,12.0,8.0,48.0,in
95913,2019-03-19,YouGov,1277,rv,Bernard Sanders,44.0,49.0,20.0,24.0,14.0,35.0,out
95880,2019-03-19,YouGov,1281,rv,Cory A. Booker,33.0,37.0,12.0,21.0,9.0,28.0,out
95883,2019-03-19,YouGov,1284,rv,Pete Buttigieg,17.0,18.0,7.0,10.0,7.0,11.0,out
95886,2019-03-19,YouGov,1281,rv,Julián Castro,24.0,28.0,8.0,16.0,9.0,19.0,out
95889,2019-03-19,YouGov,1281,rv,John K. Delaney,12.0,18.0,3.0,9.0,8.0,10.0,out
95892,2019-03-19,YouGov,1279,rv,Tulsi Gabbard,17.0,29.0,5.0,12.0,13.0,16.0,out
95895,2019-03-19,YouGov,1281,rv,Kirsten E. Gillibrand,25.0,35.0,7.0,18.0,11.0,24.0,out
95898,2019-03-19,YouGov,1279,rv,Kamala D. Harris,36.0,39.0,15.0,21.0,8.0,31.0,out
95901,2019-03-19,YouGov,1282,rv,John Hickenlooper,19.0,23.0,6.0,13.0,10.0,13.0,out
95904,2019-03-19,YouGov,1279,rv,Jay Robert Inslee,16.0,18.0,6.0,10.0,6.0,12.0,out
95907,2019-03-19,YouGov,1280,rv,Amy Klobuchar,24.0,30.0,8.0,16.0,12.0,18.0,out
95910,2019-03-19,YouGov,1280,rv,Beto O'Rourke,34.0,39.0,13.0,21.0,11.0,28.0,out
95919,2019-03-19,YouGov,1278,rv,Andrew Yang,11.0,19.0,4.0,7.0,7.0,12.0,out
95916,2019-03-19,YouGov,1279,rv,Elizabeth Warren,39.0,45.0,16.0,23.0,10.0,35.0,out
114749,2019-03-17,Suffolk University,1000,rv,Donald Trump,42.0,50.0,,,,,in
114744,2019-03-17,CNN/SSRS,914,rv,Donald Trump,42.0,53.0,,,,,in
114800,2019-03-17,Morning Consult,1991,rv,Donald Trump,41.0,53.0,,,,,in
95871,2019-03-17,CNN/SSRS,914,rv,Bernard Sanders,46.0,45.0,,,,,out
95859,2019-03-17,CNN/SSRS,914,rv,Cory A. Booker,27.0,28.0,,,,,out
95862,2019-03-17,CNN/SSRS,914,rv,John Hickenlooper,8.0,10.0,,,,,out
95865,2019-03-17,CNN/SSRS,914,rv,Jay Robert Inslee,7.0,7.0,,,,,out
95868,2019-03-17,CNN/SSRS,914,rv,Amy Klobuchar,15.0,19.0,,,,,out
95874,2019-03-17,CNN/SSRS,914,rv,Beto O'Rourke,27.0,30.0,,,,,out
114788,2019-03-12,YouGov,1273,rv,Donald Trump,44.0,55.0,33.0,11.0,6.0,49.0,in
95772,2019-03-12,YouGov,1273,rv,Joseph R. Biden Jr.,51.0,43.0,28.0,23.0,15.0,28.0,in
95808,2019-03-12,YouGov,1275,rv,Bernard Sanders,43.0,49.0,19.0,24.0,14.0,35.0,out
95775,2019-03-12,YouGov,1272,rv,Cory A. Booker,35.0,39.0,14.0,21.0,9.0,30.0,out
95778,2019-03-12,YouGov,1268,rv,Pete Buttigieg,17.0,17.0,7.0,10.0,6.0,11.0,out
95781,2019-03-12,YouGov,1272,rv,Julián Castro,26.0,31.0,9.0,17.0,9.0,22.0,out
95784,2019-03-12,YouGov,1270,rv,John K. Delaney,12.0,21.0,3.0,9.0,9.0,12.0,out
95787,2019-03-12,YouGov,1271,rv,Tulsi Gabbard,17.0,31.0,5.0,12.0,12.0,19.0,out
95790,2019-03-12,YouGov,1271,rv,Kirsten E. Gillibrand,27.0,38.0,7.0,20.0,13.0,25.0,out
95793,2019-03-12,YouGov,1277,rv,Kamala D. Harris,37.0,41.0,18.0,19.0,9.0,32.0,out
95796,2019-03-12,YouGov,1275,rv,John Hickenlooper,18.0,25.0,5.0,13.0,10.0,15.0,out
95799,2019-03-12,YouGov,1272,rv,Jay Robert Inslee,14.0,22.0,5.0,9.0,9.0,13.0,out
95802,2019-03-12,YouGov,1275,rv,Amy Klobuchar,25.0,34.0,9.0,16.0,13.0,21.0,out
95805,2019-03-12,YouGov,1274,rv,Beto O'Rourke,34.0,37.0,15.0,19.0,9.0,28.0,out
95814,2019-03-12,YouGov,1272,rv,Andrew Yang,14.0,18.0,5.0,9.0,7.0,11.0,out
95811,2019-03-12,YouGov,1273,rv,Elizabeth Warren,38.0,48.0,17.0,21.0,12.0,36.0,out
114713,2019-03-10,Morning Consult,1994,rv,Donald Trump,39.0,55.0,,,,,in
95749,2019-03-10,HarrisX,1001,rv,Bernard Sanders,41.0,43.0,16.0,25.0,15.0,28.0,out
95737,2019-03-10,HarrisX,1001,rv,Cory A. Booker,25.0,28.0,8.0,17.0,11.0,17.0,out
95739,2019-03-10,HarrisX,1001,rv,Julián Castro,19.0,19.0,4.0,15.0,7.0,12.0,out
95741,2019-03-10,HarrisX,1001,rv,Tulsi Gabbard,13.0,17.0,3.0,10.0,9.0,8.0,out
95743,2019-03-10,HarrisX,1001,rv,Kamala D. Harris,28.0,31.0,10.0,18.0,10.0,21.0,out
95745,2019-03-10,HarrisX,1001,rv,Jay Robert Inslee,12.0,12.0,3.0,9.0,6.0,6.0,out
95747,2019-03-10,HarrisX,1001,rv,Beto O'Rourke,23.0,25.0,7.0,16.0,9.0,16.0,out
95751,2019-03-10,HarrisX,1001,rv,Marianne Williamson,10.0,11.0,3.0,7.0,7.0,4.0,out
95769,2019-03-10,Morning Consult,1994,rv,Andrew Yang,8.0,11.0,,,,,out
95753,2019-03-09,HarrisX,1000,rv,Joseph R. Biden Jr.,53.0,31.0,26.0,27.0,14.0,17.0,in
95765,2019-03-09,HarrisX,1000,rv,Elizabeth Warren,33.0,36.0,13.0,20.0,10.0,26.0,out
95755,2019-03-09,HarrisX,1000,rv,Pete Buttigieg,16.0,11.0,8.0,8.0,6.0,5.0,out
95757,2019-03-09,HarrisX,1000,rv,John K. Delaney,17.0,16.0,6.0,11.0,8.0,8.0,out
95759,2019-03-09,HarrisX,1000,rv,Kirsten E. Gillibrand,23.0,23.0,9.0,14.0,9.0,14.0,out
95761,2019-03-09,HarrisX,1000,rv,John Hickenlooper,18.0,16.0,7.0,11.0,7.0,9.0,out
95763,2019-03-09,HarrisX,1000,rv,Amy Klobuchar,21.0,19.0,8.0,13.0,8.0,11.0,out
95767,2019-03-09,HarrisX,1000,rv,Andrew Yang,13.0,13.0,5.0,8.0,7.0,6.0,out
114789,2019-03-05,YouGov,1298,rv,Donald Trump,46.0,53.0,33.0,13.0,6.0,47.0,in
95642,2019-03-05,YouGov,1301,rv,Cory A. Booker,35.0,39.0,13.0,22.0,9.0,30.0,out
95645,2019-03-05,YouGov,1303,rv,Pete Buttigieg,16.0,15.0,6.0,10.0,6.0,9.0,out
95648,2019-03-05,YouGov,1302,rv,Julián Castro,28.0,29.0,9.0,19.0,8.0,21.0,out
95651,2019-03-05,YouGov,1298,rv,John K. Delaney,11.0,17.0,3.0,8.0,7.0,10.0,out
95654,2019-03-05,YouGov,1297,rv,Tulsi Gabbard,15.0,30.0,4.0,11.0,13.0,17.0,out
95657,2019-03-05,YouGov,1300,rv,Kirsten E. Gillibrand,28.0,37.0,7.0,21.0,12.0,25.0,out
95660,2019-03-05,YouGov,1300,rv,Kamala D. Harris,38.0,40.0,18.0,20.0,8.0,32.0,out
95663,2019-03-05,YouGov,1299,rv,Jay Robert Inslee,15.0,20.0,6.0,9.0,7.0,13.0,out
95666,2019-03-05,YouGov,1296,rv,Amy Klobuchar,25.0,35.0,10.0,15.0,14.0,21.0,out
95672,2019-03-05,YouGov,1298,rv,Elizabeth Warren,39.0,46.0,15.0,24.0,11.0,35.0,out
95669,2019-03-05,YouGov,1296,rv,Bernard Sanders,41.0,51.0,18.0,23.0,13.0,38.0,out
114714,2019-03-03,Morning Consult,1993,rv,Donald Trump,41.0,53.0,,,,,in
114790,2019-02-26,YouGov,1326,rv,Donald Trump,44.0,54.0,32.0,12.0,6.0,48.0,in
95590,2019-02-26,YouGov,1321,rv,Bernard Sanders,44.0,48.0,22.0,22.0,13.0,35.0,out
95566,2019-02-26,YouGov,1317,rv,Cory A. Booker,34.0,38.0,15.0,19.0,10.0,28.0,out
95569,2019-02-26,YouGov,1315,rv,Pete Buttigieg,15.0,14.0,5.0,10.0,6.0,8.0,out
95572,2019-02-26,YouGov,1312,rv,Julián Castro,24.0,28.0,9.0,15.0,9.0,19.0,out
95575,2019-02-26,YouGov,1318,rv,John K. Delaney,11.0,16.0,3.0,8.0,7.0,9.0,out
95578,2019-02-26,YouGov,1316,rv,Tulsi Gabbard,16.0,29.0,4.0,12.0,13.0,16.0,out
95581,2019-02-26,YouGov,1321,rv,Kirsten E. Gillibrand,26.0,36.0,8.0,18.0,13.0,23.0,out
95584,2019-02-26,YouGov,1315,rv,Kamala D. Harris,37.0,40.0,19.0,18.0,9.0,31.0,out
95587,2019-02-26,YouGov,1322,rv,Amy Klobuchar,25.0,32.0,8.0,17.0,13.0,19.0,out
95593,2019-02-26,YouGov,1321,rv,Elizabeth Warren,37.0,46.0,16.0,21.0,11.0,35.0,out
114715,2019-02-24,Morning Consult,1994,rv,Donald Trump,41.0,53.0,,,,,in
95554,2019-02-20,Harris Poll,1792,rv,Bernard Sanders,49.0,39.0,19.0,31.0,15.0,24.0,out
95558,2019-02-20,Harris Poll,1792,rv,Joseph R. Biden Jr.,54.0,32.0,25.0,29.0,15.0,17.0,in
114664,2019-02-20,Harris Poll,1792,rv,Donald Trump,40.0,55.0,23.0,17.0,10.0,45.0,in
95556,2019-02-20,Harris Poll,1792,rv,Elizabeth Warren,34.0,40.0,10.0,24.0,14.0,26.0,out
95451,2019-02-19,Morning Consult,1914,rv,Joseph R. Biden Jr.,50.0,32.0,,,,,in
114716,2019-02-19,Morning Consult,1914,rv,Donald Trump,41.0,52.0,,,,,in
114791,2019-02-19,YouGov,1310,rv,Donald Trump,44.0,53.0,31.0,13.0,6.0,47.0,in
95453,2019-02-19,Morning Consult,1914,rv,Bernard Sanders,44.0,38.0,,,,,out
95514,2019-02-19,YouGov,1301,rv,Bernard Sanders,42.0,49.0,18.0,24.0,14.0,35.0,out
95490,2019-02-19,YouGov,1299,rv,Cory A. Booker,33.0,37.0,13.0,20.0,9.0,28.0,out
95481,2019-02-19,Morning Consult,1914,rv,Pete Buttigieg,8.0,9.0,,,,,out
95496,2019-02-19,YouGov,1304,rv,Julián Castro,23.0,28.0,7.0,16.0,10.0,18.0,out
95499,2019-02-19,YouGov,1300,rv,John K. Delaney,11.0,17.0,2.0,9.0,8.0,9.0,out
95502,2019-02-19,YouGov,1299,rv,Tulsi Gabbard,16.0,28.0,5.0,11.0,11.0,17.0,out
95505,2019-02-19,YouGov,1298,rv,Kirsten E. Gillibrand,27.0,33.0,8.0,19.0,11.0,22.0,out
95508,2019-02-19,YouGov,1297,rv,Kamala D. Harris,37.0,37.0,19.0,18.0,8.0,29.0,out
95511,2019-02-19,YouGov,1304,rv,Amy Klobuchar,26.0,28.0,9.0,17.0,11.0,17.0,out
95457,2019-02-19,Morning Consult,1914,rv,Beto O'Rourke,22.0,21.0,,,,,out
95459,2019-02-19,Morning Consult,1914,rv,Kamala D. Harris,26.0,23.0,,,,,out
95461,2019-02-19,Morning Consult,1914,rv,Sherrod Brown,13.0,14.0,,,,,out
95463,2019-02-19,Morning Consult,1914,rv,Amy Klobuchar,17.0,16.0,,,,,out
95465,2019-02-19,Morning Consult,1914,rv,Cory A. Booker,23.0,23.0,,,,,out
95467,2019-02-19,Morning Consult,1914,rv,Eric H. Holder,18.0,25.0,,,,,out
95469,2019-02-19,Morning Consult,1914,rv,Jay Robert Inslee,9.0,10.0,,,,,out
95471,2019-02-19,Morning Consult,1914,rv,John K. Delaney,8.0,13.0,,,,,out
95473,2019-02-19,Morning Consult,1914,rv,John Hickenlooper,9.0,11.0,,,,,out
95475,2019-02-19,Morning Consult,1914,rv,Julián Castro,15.0,15.0,,,,,out
95477,2019-02-19,Morning Consult,1914,rv,Kirsten E. Gillibrand,18.0,20.0,,,,,out
95479,2019-02-19,Morning Consult,1914,rv,Michael Bloomberg,21.0,28.0,,,,,out
95493,2019-02-19,YouGov,1302,rv,Pete Buttigieg,14.0,14.0,5.0,9.0,6.0,8.0,out
95483,2019-02-19,Morning Consult,1914,rv,Steve Bullock,8.0,10.0,,,,,out
95485,2019-02-19,Morning Consult,1914,rv,Terry R. McAuliffe,10.0,13.0,,,,,out
95487,2019-02-19,Morning Consult,1914,rv,Stacey Yvonne Abrams,19.0,17.0,,,,,out
95517,2019-02-19,YouGov,1301,rv,Elizabeth Warren,39.0,46.0,17.0,22.0,11.0,35.0,out
95455,2019-02-19,Morning Consult,1914,rv,Elizabeth Warren,27.0,36.0,,,,,out
114648,2019-02-12,Fox News,1004,rv,Donald Trump,43.0,54.0,30.0,13.0,8.0,46.0,in
114792,2019-02-12,YouGov,1276,rv,Donald Trump,40.0,58.0,30.0,10.0,6.0,52.0,in
95384,2019-02-12,YouGov,1282,rv,Bernard Sanders,45.0,47.0,22.0,23.0,14.0,33.0,out
95387,2019-02-12,YouGov,1280,rv,Elizabeth Warren,43.0,45.0,18.0,25.0,11.0,34.0,out
95357,2019-02-12,YouGov,1279,rv,Stacey Yvonne Abrams,35.0,31.0,19.0,16.0,8.0,23.0,out
95360,2019-02-12,YouGov,1280,rv,Cory A. Booker,37.0,39.0,15.0,22.0,10.0,29.0,out
95363,2019-02-12,YouGov,1278,rv,Pete Buttigieg,15.0,19.0,5.0,10.0,9.0,10.0,out
95366,2019-02-12,YouGov,1278,rv,Julián Castro,26.0,30.0,9.0,17.0,11.0,19.0,out
95369,2019-02-12,YouGov,1275,rv,John K. Delaney,13.0,19.0,3.0,10.0,9.0,10.0,out
95372,2019-02-12,YouGov,1276,rv,Tulsi Gabbard,17.0,31.0,4.0,13.0,15.0,16.0,out
95375,2019-02-12,YouGov,1279,rv,Kirsten E. Gillibrand,27.0,38.0,9.0,18.0,15.0,23.0,out
95378,2019-02-12,YouGov,1280,rv,Kamala D. Harris,37.0,40.0,18.0,19.0,10.0,30.0,out
95381,2019-02-12,YouGov,1277,rv,Amy Klobuchar,27.0,28.0,10.0,17.0,12.0,16.0,out
95389,2019-02-10,Morning Consult,1845,rv,Joseph R. Biden Jr.,50.0,34.0,,,,,in
114717,2019-02-10,Morning Consult,1845,rv,Donald Trump,43.0,51.0,,,,,in
95390,2019-02-10,Morning Consult,1845,rv,Bernard Sanders,44.0,41.0,,,,,out
95392,2019-02-10,Morning Consult,1845,rv,Beto O'Rourke,22.0,21.0,,,,,out
95393,2019-02-10,Morning Consult,1845,rv,Kamala D. Harris,25.0,27.0,,,,,out
95394,2019-02-10,Morning Consult,1845,rv,Sherrod Brown,13.0,14.0,,,,,out
95395,2019-02-10,Morning Consult,1845,rv,Amy Klobuchar,14.0,13.0,,,,,out
95396,2019-02-10,Morning Consult,1845,rv,Cory A. Booker,22.0,25.0,,,,,out
95397,2019-02-10,Morning Consult,1845,rv,Kirsten E. Gillibrand,17.0,20.0,,,,,out
95398,2019-02-10,Morning Consult,1845,rv,Eric H. Holder,17.0,26.0,,,,,out
95399,2019-02-10,Morning Consult,1845,rv,Jay Robert Inslee,8.0,10.0,,,,,out
95400,2019-02-10,Morning Consult,1845,rv,John K. Delaney,9.0,12.0,,,,,out
95401,2019-02-10,Morning Consult,1845,rv,John Hickenlooper,9.0,11.0,,,,,out
95402,2019-02-10,Morning Consult,1845,rv,Julián Castro,15.0,18.0,,,,,out
95403,2019-02-10,Morning Consult,1845,rv,Eric Garcetti,9.0,11.0,,,,,out
95404,2019-02-10,Morning Consult,1845,rv,Michael Bloomberg,22.0,31.0,,,,,out
95405,2019-02-10,Morning Consult,1845,rv,Pete Buttigieg,8.0,10.0,,,,,out
95406,2019-02-10,Morning Consult,1845,rv,Steve Bullock,8.0,12.0,,,,,out
95407,2019-02-10,Morning Consult,1845,rv,Terry R. McAuliffe,10.0,14.0,,,,,out
95408,2019-02-10,Morning Consult,1845,rv,Stacey Yvonne Abrams,20.0,21.0,,,,,out
95391,2019-02-10,Morning Consult,1845,rv,Elizabeth Warren,27.0,37.0,,,,,out
114793,2019-02-05,YouGov,1289,rv,Donald Trump,42.0,54.0,30.0,12.0,7.0,47.0,in
95294,2019-02-05,YouGov,1290,rv,Bernard Sanders,43.0,49.0,20.0,23.0,16.0,33.0,out
95297,2019-02-05,YouGov,1287,rv,Elizabeth Warren,39.0,44.0,18.0,21.0,9.0,35.0,out
95270,2019-02-05,YouGov,1279,rv,Stacey Yvonne Abrams,29.0,26.0,16.0,13.0,7.0,19.0,out
95273,2019-02-05,YouGov,1279,rv,Cory A. Booker,34.0,35.0,14.0,20.0,8.0,27.0,out
95276,2019-02-05,YouGov,1287,rv,Pete Buttigieg,12.0,14.0,4.0,8.0,6.0,8.0,out
95279,2019-02-05,YouGov,1286,rv,Julián Castro,26.0,27.0,8.0,18.0,8.0,19.0,out
95282,2019-02-05,YouGov,1287,rv,John K. Delaney,10.0,13.0,3.0,7.0,6.0,7.0,out
95285,2019-02-05,YouGov,1284,rv,Tulsi Gabbard,15.0,29.0,3.0,12.0,13.0,16.0,out
95288,2019-02-05,YouGov,1286,rv,Kirsten E. Gillibrand,26.0,32.0,8.0,18.0,12.0,20.0,out
95291,2019-02-05,YouGov,1285,rv,Kamala D. Harris,38.0,38.0,21.0,17.0,9.0,29.0,out
95232,2019-02-02,Morning Consult,1993,rv,Bernard Sanders,48.0,40.0,,,,,out
95230,2019-02-02,Morning Consult,1993,rv,Joseph R. Biden Jr.,52.0,35.0,,,,,in
114745,2019-02-02,CNN/SSRS,933,rv,Donald Trump,44.0,53.0,,,,,in
114718,2019-02-02,Morning Consult,1993,rv,Donald Trump,40.0,56.0,,,,,in
95300,2019-02-02,CNN/SSRS,933,rv,Elizabeth Warren,33.0,37.0,,,,,out
95234,2019-02-02,Morning Consult,1993,rv,Elizabeth Warren,33.0,38.0,,,,,out
95236,2019-02-02,Morning Consult,1993,rv,Beto O'Rourke,26.0,23.0,,,,,out
95238,2019-02-02,Morning Consult,1993,rv,Kamala D. Harris,30.0,31.0,,,,,out
95240,2019-02-02,Morning Consult,1993,rv,Sherrod Brown,16.0,16.0,,,,,out
95242,2019-02-02,Morning Consult,1993,rv,Amy Klobuchar,17.0,15.0,,,,,out
95244,2019-02-02,Morning Consult,1993,rv,Cory A. Booker,27.0,27.0,,,,,out
95303,2019-02-02,CNN/SSRS,933,rv,Kamala D. Harris,29.0,27.0,,,,,out
95306,2019-02-02,CNN/SSRS,933,rv,Kirsten E. Gillibrand,16.0,19.0,,,,,out
95309,2019-02-02,CNN/SSRS,933,rv,Pete Buttigieg,6.0,6.0,,,,,out
95312,2019-02-02,CNN/SSRS,933,rv,Julián Castro,16.0,20.0,,,,,out
95315,2019-02-02,CNN/SSRS,933,rv,Tulsi Gabbard,8.0,12.0,,,,,out
114794,2019-01-29,YouGov,1303,rv,Donald Trump,43.0,55.0,31.0,12.0,6.0,49.0,in
95226,2019-01-29,YouGov,1305,rv,Elizabeth Warren,39.0,43.0,19.0,20.0,8.0,35.0,out
95223,2019-01-29,YouGov,1305,rv,Bernard Sanders,42.0,50.0,19.0,23.0,15.0,35.0,out
95205,2019-01-29,YouGov,1297,rv,Julián Castro,24.0,29.0,7.0,17.0,9.0,20.0,out
