enddate,samplesize,favorability_r,results,favorability_d
10/28/2016,3248.0,-6.381399999999999,1,-5.263359999999999
10/23/2016,1414.0,-6.345179999999999,1,-3.4856300000000005
10/23/2016,1414.0,-6.345179999999999,1,-3.6255799999999994
10/23/2016,1414.0,-6.345179999999999,1,-3.4764899999999983
8/30/2016,1011.0,-5.9161300000000026,1,-4.4147900000000035
8/30/2016,1011.0,-5.9161300000000026,1,-4.52628
8/30/2016,1011.0,-5.9161300000000026,1,-4.477960000000003
9/19/2016,1065.0,-8.469700000000003,1,-6.773209999999999
9/19/2016,1065.0,-8.469700000000003,1,-6.9019600000000025
9/19/2016,1065.0,-8.469700000000003,1,-6.847819999999999
10/26/2016,2602.0,-8.217370000000003,1,-7.032429999999998
10/26/2016,2602.0,-8.217370000000003,1,-7.099319999999999
10/26/2016,2602.0,-8.217370000000003,1,-7.037469999999999
8/1/2016,1000.0,-6.881,1,-2.8112899999999996
8/1/2016,1000.0,-6.881,1,-2.3891399999999976
8/1/2016,1000.0,-6.881,1,-2.1163900000000027
10/19/2016,22826.0,-8.575539999999997,1,-6.395299999999999
10/19/2016,22826.0,-8.575539999999997,1,-6.539920000000002
10/19/2016,22826.0,-8.575539999999997,1,-6.369160000000001
10/10/2016,1757.0,-8.98668,1,-6.443350000000002
10/10/2016,1757.0,-8.98668,1,-6.667879999999997
10/10/2016,1757.0,-8.98668,1,-6.481259999999999
10/27/2016,3238.0,-6.584139999999998,1,-5.053040000000003
10/27/2016,3238.0,-6.584139999999998,1,-5.18506
10/27/2016,3238.0,-6.584139999999998,1,-5.028109999999998
10/22/2016,1347.0,-6.35136,1,-3.455449999999999
10/22/2016,1347.0,-6.35136,1,-3.6015900000000016
10/22/2016,1347.0,-6.35136,1,-3.446539999999999
7/29/2016,956.0,-14.708680000000001,1,-1.4240599999999972
7/29/2016,956.0,-14.708680000000001,1,-1.3476700000000008
7/29/2016,956.0,-14.708680000000001,1,-1.1112600000000015
7/16/2016,688.0,-4.102359999999997,1,-3.419780000000003
7/16/2016,688.0,-4.102359999999997,1,-3.4245400000000004
7/16/2016,688.0,-4.102359999999997,1,-3.4412299999999973
10/4/2016,1500.0,-5.411290000000001,1,-7.596580000000003
10/4/2016,1500.0,-5.411290000000001,1,-7.695790000000002
10/4/2016,1500.0,-5.411290000000001,1,-7.596499999999999
7/17/2016,4827.0,-5.193710000000003,1,-5.678919999999998
7/17/2016,4827.0,-5.193710000000003,1,-5.785960000000003
7/17/2016,4827.0,-5.193710000000003,1,-5.830919999999999
10/9/2016,1131.0,-9.96284,1,-8.238349999999997
10/9/2016,1131.0,-9.96284,1,-8.447920000000003
10/9/2016,1131.0,-9.96284,1,-8.26612
10/20/2016,1500.0,-4.8446500000000015,1,-8.705640000000002
10/20/2016,1500.0,-4.8446500000000015,1,-8.797780000000003
10/20/2016,1500.0,-4.8446500000000015,1,-8.69735
10/25/2016,2600.0,-7.994950000000003,1,-7.071910000000003
10/25/2016,2600.0,-7.994950000000003,1,-7.1581800000000015
10/25/2016,2600.0,-7.994950000000003,1,-7.077069999999999
10/1/2016,2259.0,-10.089260000000003,1,-7.961640000000003
10/1/2016,2259.0,-10.089260000000003,1,-8.093240000000002
10/1/2016,2259.0,-10.089260000000003,1,-8.00038
10/21/2016,1330.0,-7.196950000000001,1,-3.107199999999999
10/21/2016,1330.0,-7.196950000000001,1,-3.257080000000002
10/21/2016,1330.0,-7.196950000000001,1,-3.098469999999999
8/7/2016,798.0,-7.222929999999998,1,-4.947319999999998
8/7/2016,798.0,-7.222929999999998,1,-4.919310000000003
8/7/2016,798.0,-7.222929999999998,1,-4.657449999999997
10/8/2016,1130.0,-9.47195,1,-7.343879999999999
10/8/2016,1130.0,-9.47195,1,-7.5463299999999975
10/8/2016,1130.0,-9.47195,1,-7.372590000000002
10/17/2016,1500.0,-6.47607,1,-7.547550000000001
10/17/2016,1500.0,-6.47607,1,-7.671500000000002
10/17/2016,1500.0,-6.47607,1,-7.541229999999999
10/26/2016,3208.0,-7.054049999999997,1,-4.7571299999999965
10/26/2016,3208.0,-7.054049999999997,1,-4.8995200000000025
10/26/2016,3208.0,-7.054049999999997,1,-4.73218
9/30/2016,2224.0,-9.81447,1,-8.56588
9/30/2016,2224.0,-9.81447,1,-8.679879999999997
9/30/2016,2224.0,-9.81447,1,-8.605200000000004
7/9/2016,1053.0,-9.083550000000002,1,-7.639389999999999
7/9/2016,1053.0,-9.083550000000002,1,-7.6181100000000015
7/9/2016,1053.0,-9.083550000000002,1,-7.688540000000003
10/20/2016,1320.0,-7.666539999999998,1,-2.5816099999999977
10/20/2016,1320.0,-7.666539999999998,1,-2.736919999999998
10/20/2016,1320.0,-7.666539999999998,1,-2.573369999999997
10/7/2016,1103.0,-12.089010000000002,1,-8.16227
10/7/2016,1103.0,-12.089010000000002,1,-8.359679999999997
10/7/2016,1103.0,-12.089010000000002,1,-8.193040000000003
7/24/2016,818.0,-4.902889999999999,1,-2.260219999999997
7/24/2016,818.0,-4.902889999999999,1,-3.7368000000000023
7/24/2016,818.0,-4.902889999999999,1,-3.6272299999999973
10/19/2016,1500.0,-4.737780000000001,1,-9.664949999999997
10/19/2016,1500.0,-4.737780000000001,1,-9.760910000000003
10/19/2016,1500.0,-4.737780000000001,1,-9.65683
9/13/2016,1087.0,-6.2190299999999965,1,-4.600920000000002
9/13/2016,1087.0,-6.2190299999999965,1,-4.770159999999997
9/13/2016,1087.0,-6.2190299999999965,1,-4.689369999999997
10/24/2016,2609.0,-8.8018,1,-6.082970000000003
10/24/2016,2609.0,-8.8018,1,-6.180100000000003
10/24/2016,2609.0,-8.8018,1,-6.088079999999998
10/19/2016,1360.0,-6.9220299999999995,1,-2.7121199999999988
10/19/2016,1360.0,-6.9220299999999995,1,-2.8805600000000027
10/19/2016,1360.0,-6.9220299999999995,1,-2.705060000000003
10/23/2016,1500.0,-5.082189999999997,1,-8.753509999999999
10/23/2016,1500.0,-5.082189999999997,1,-8.82911
10/23/2016,1500.0,-5.082189999999997,1,-8.744399999999999
10/25/2016,3145.0,-6.87914,1,-5.113399999999999
10/25/2016,3145.0,-6.87914,1,-5.263390000000001
10/25/2016,3145.0,-6.87914,1,-5.0884
9/29/2016,2088.0,-9.836489999999998,1,-7.675190000000001
9/29/2016,2088.0,-9.836489999999998,1,-7.773479999999999
9/29/2016,2088.0,-9.836489999999998,1,-7.714939999999999
10/4/2016,1242.0,-11.422080000000001,1,-6.859659999999998
10/4/2016,1242.0,-11.422080000000001,1,-7.027769999999997
10/4/2016,1242.0,-11.422080000000001,1,-6.893599999999999
10/5/2016,1119.0,-11.406559999999999,1,-5.957729999999998
10/5/2016,1119.0,-11.406559999999999,1,-6.1345699999999965
10/5/2016,1119.0,-11.406559999999999,1,-5.989939999999997
10/2/2016,1433.0,-10.963340000000002,1,-6.564549999999997
10/2/2016,1433.0,-10.963340000000002,1,-6.711680000000001
10/2/2016,1433.0,-10.963340000000002,1,-6.60228
10/18/2016,1500.0,-5.632210000000001,1,-7.62424
10/18/2016,1500.0,-5.632210000000001,1,-7.725670000000001
10/18/2016,1500.0,-5.632210000000001,1,-7.616570000000003
10/18/2016,1344.0,-6.205680000000001,1,-3.3401899999999998
10/18/2016,1344.0,-6.205680000000001,1,-3.517719999999997
10/18/2016,1344.0,-6.205680000000001,1,-3.3333200000000005
8/16/2016,1630.0,-10.76182,1,-2.445050000000002
8/16/2016,1630.0,-10.76182,1,-2.2982200000000006
8/16/2016,1630.0,-10.76182,1,-1.9147299999999987
10/3/2016,1239.0,-11.44527,1,-7.059640000000002
10/3/2016,1239.0,-11.44527,1,-7.218420000000002
10/3/2016,1239.0,-11.44527,1,-7.095559999999999
9/28/2016,2045.0,-9.767519999999998,1,-7.674959999999999
9/28/2016,2045.0,-9.767519999999998,1,-7.75732
9/28/2016,2045.0,-9.767519999999998,1,-7.715240000000001
10/24/2016,3104.0,-8.00837,1,-4.387500000000003
10/24/2016,3104.0,-8.00837,1,-4.547530000000002
10/24/2016,3104.0,-8.00837,1,-4.362549999999999
10/23/2016,2615.0,-8.628149999999998,1,-7.080509999999997
10/23/2016,2615.0,-8.628149999999998,1,-7.185540000000003
10/23/2016,2615.0,-8.628149999999998,1,-7.085549999999998
10/8/2016,1390.0,-7.984119999999997,1,-6.2865699999999975
10/8/2016,1390.0,-7.984119999999997,1,-6.502980000000001
10/8/2016,1390.0,-7.984119999999997,1,-6.324579999999997
10/17/2016,1326.0,-6.81494,1,-2.426009999999998
10/17/2016,1326.0,-6.81494,1,-2.61177
10/17/2016,1326.0,-6.81494,1,-2.4191100000000034
7/18/2016,900.0,-5.992739999999998,1,-5.430340000000001
7/18/2016,900.0,-5.992739999999998,1,-5.352699999999999
7/18/2016,900.0,-5.992739999999998,1,-5.571060000000003
8/20/2016,994.0,-6.807009999999998,1,-3.304690000000001
8/20/2016,994.0,-6.807009999999998,1,-3.6674700000000016
8/20/2016,994.0,-6.807009999999998,1,-3.4588899999999967
6/24/2016,1000.0,-10.679180000000002,1,-4.378799999999998
6/24/2016,1000.0,-10.679180000000002,1,-4.660899999999998
6/24/2016,1000.0,-10.679180000000002,1,-4.612380000000002
9/20/2016,1560.0,-10.43414,1,-5.30227
9/20/2016,1560.0,-10.43414,1,-5.309019999999997
9/20/2016,1560.0,-10.43414,1,-5.332529999999998
9/27/2016,1888.0,-9.904240000000001,1,-7.6724299999999985
9/27/2016,1888.0,-9.904240000000001,1,-7.739460000000001
9/27/2016,1888.0,-9.904240000000001,1,-7.713459999999998
8/4/2016,819.0,-10.263300000000001,1,-1.9085899999999967
8/4/2016,819.0,-10.263300000000001,1,-1.903739999999999
8/4/2016,819.0,-10.263300000000001,1,-1.625160000000001
10/6/2016,1775.0,-6.997250000000001,1,-7.1063800000000015
10/6/2016,1775.0,-6.997250000000001,1,-7.309660000000001
10/6/2016,1775.0,-6.997250000000001,1,-7.145440000000001
10/23/2016,3024.0,-8.231679999999997,1,-4.276780000000002
10/23/2016,3024.0,-8.231679999999997,1,-4.447130000000001
10/23/2016,3024.0,-8.231679999999997,1,-4.252470000000002
10/16/2016,1325.0,-6.926819999999999,1,-2.7190999999999974
10/16/2016,1325.0,-6.926819999999999,1,-2.913890000000002
10/16/2016,1325.0,-6.926819999999999,1,-2.7125100000000018
10/22/2016,2593.0,-9.4756,1,-7.072839999999999
10/22/2016,2593.0,-9.4756,1,-7.187980000000003
10/22/2016,2593.0,-9.4756,1,-7.077919999999999
10/15/2016,1386.0,-7.895099999999999,1,-1.7378599999999977
10/15/2016,1386.0,-7.895099999999999,1,-1.9395000000000024
10/15/2016,1386.0,-7.895099999999999,1,-1.7315400000000025
9/6/2016,1077.0,-7.871189999999999,1,-6.467469999999999
9/6/2016,1077.0,-7.871189999999999,1,-6.6661
9/6/2016,1077.0,-7.871189999999999,1,-6.579929999999997
6/8/2016,1408.0,-9.821040000000004,1,-8.733089999999997
6/8/2016,1408.0,-9.821040000000004,1,-8.693840000000002
6/8/2016,1408.0,-9.821040000000004,1,-8.678870000000003
10/14/2016,19900.0,-8.702829999999999,1,-6.570210000000003
10/14/2016,19900.0,-8.702829999999999,1,-6.761679999999998
10/14/2016,19900.0,-8.702829999999999,1,-6.546039999999998
7/31/2016,1131.0,-6.792819999999999,1,-3.765749999999997
7/31/2016,1131.0,-6.792819999999999,1,-3.645060000000001
7/31/2016,1131.0,-6.792819999999999,1,-3.353760000000001
10/22/2016,3028.0,-7.487859999999998,1,-5.266590000000001
10/22/2016,3028.0,-7.487859999999998,1,-5.443150000000003
10/22/2016,3028.0,-7.487859999999998,1,-5.242530000000002
10/14/2016,1448.0,-7.434010000000001,1,-2.3184499999999986
10/14/2016,1448.0,-7.434010000000001,1,-2.5231100000000026
10/14/2016,1448.0,-7.434010000000001,1,-2.312170000000002
8/4/2016,682.0,-7.50038,1,-2.081789999999998
8/4/2016,682.0,-7.50038,1,-2.049109999999999
8/4/2016,682.0,-7.50038,1,-1.8216499999999982
10/13/2016,1482.0,-7.294269999999997,1,-2.5109899999999996
10/13/2016,1482.0,-7.294269999999997,1,-2.710189999999997
10/13/2016,1482.0,-7.294269999999997,1,-2.5056200000000004
10/21/2016,2438.0,-9.351700000000001,1,-7.054940000000002
10/21/2016,2438.0,-9.351700000000001,1,-7.1803700000000035
10/21/2016,2438.0,-9.351700000000001,1,-7.060630000000003
10/21/2016,3052.0,-7.523449999999997,1,-5.308340000000001
10/21/2016,3052.0,-7.523449999999997,1,-5.488639999999997
10/21/2016,3052.0,-7.523449999999997,1,-5.284460000000003
10/10/2016,1500.0,-8.36354,1,-5.062910000000002
10/10/2016,1500.0,-8.36354,1,-5.200850000000003
10/10/2016,1500.0,-8.36354,1,-5.0582899999999995
6/18/2016,1000.0,-8.60897,1,-4.487070000000003
6/18/2016,1000.0,-8.60897,1,-4.559280000000001
6/18/2016,1000.0,-8.60897,1,-4.484810000000003
9/8/2016,2348.0,-9.944119999999998,1,-6.042900000000003
9/8/2016,2348.0,-9.944119999999998,1,-6.118659999999998
9/8/2016,2348.0,-9.944119999999998,1,-6.102029999999999
7/15/2016,1000.0,-8.933329999999998,1,-7.002220000000001
7/15/2016,1000.0,-8.933329999999998,1,-6.733420000000002
7/15/2016,1000.0,-8.933329999999998,1,-6.755679999999998
6/19/2016,721.0,-9.980469999999997,1,-4.729430000000001
6/19/2016,721.0,-9.980469999999997,1,-4.835850000000001
6/19/2016,721.0,-9.980469999999997,1,-4.787790000000001
10/13/2016,1500.0,-4.3795,1,-8.379150000000003
10/13/2016,1500.0,-4.3795,1,-8.52742
10/13/2016,1500.0,-4.3795,1,-8.373449999999998
10/12/2016,1402.0,-7.831049999999998,1,-2.312019999999997
10/12/2016,1402.0,-7.831049999999998,1,-2.507309999999997
10/12/2016,1402.0,-7.831049999999998,1,-2.3067800000000034
8/3/2016,800.0,-9.513550000000002,1,-4.86206
8/3/2016,800.0,-9.513550000000002,1,-4.449939999999998
8/3/2016,800.0,-9.513550000000002,1,-4.458109999999998
10/20/2016,3001.0,-7.293039999999998,1,-5.652760000000001
10/20/2016,3001.0,-7.293039999999998,1,-5.838470000000001
10/20/2016,3001.0,-7.293039999999998,1,-5.629359999999998
7/30/2016,1276.0,-6.15981,1,-2.6740199999999987
7/30/2016,1276.0,-6.15981,1,-2.6799099999999996
7/30/2016,1276.0,-6.15981,1,-2.451500000000003
10/2/2016,1778.0,-10.070569999999996,1,-5.622149999999998
10/2/2016,1778.0,-10.070569999999996,1,-5.7817599999999985
10/2/2016,1778.0,-10.070569999999996,1,-5.6684100000000015
7/31/2016,894.0,-9.93072,1,-2.6610200000000006
7/31/2016,894.0,-9.93072,1,-2.7416399999999967
7/31/2016,894.0,-9.93072,1,-2.385530000000003
10/23/2016,32225.0,-8.048110000000001,1,-5.445779999999999
10/23/2016,32225.0,-8.048110000000001,1,-5.698120000000003
10/23/2016,32225.0,-8.048110000000001,1,-5.57367
6/13/2016,750.0,-9.764789999999998,1,1.3336899999999972
6/13/2016,750.0,-9.764789999999998,1,1.4323499999999996
6/13/2016,750.0,-9.764789999999998,1,1.3357099999999988
7/24/2016,1000.0,-2.9969600000000014,1,-4.494230000000002
7/24/2016,1000.0,-2.9969600000000014,1,-5.840679999999999
7/24/2016,1000.0,-2.9969600000000014,1,-5.734169999999999
7/16/2016,1007.0,-6.328749999999999,1,-3.6320400000000035
7/16/2016,1007.0,-6.328749999999999,1,-3.6324499999999986
7/16/2016,1007.0,-6.328749999999999,1,-3.5882799999999975
10/12/2016,1500.0,-4.3672400000000025,1,-8.308570000000003
10/12/2016,1500.0,-4.3672400000000025,1,-8.45995
10/12/2016,1500.0,-4.3672400000000025,1,-8.30292
10/11/2016,1367.0,-8.359630000000003,1,-2.0822000000000003
10/11/2016,1367.0,-8.359630000000003,1,-2.2729
10/11/2016,1367.0,-8.359630000000003,1,-2.0768600000000035
8/29/2016,1119.0,-8.572330000000001,1,-4.4375
8/29/2016,1119.0,-8.572330000000001,1,-4.707009999999997
8/29/2016,1119.0,-8.572330000000001,1,-4.591929999999998
10/19/2016,3050.0,-7.348529999999997,1,-5.663260000000001
10/19/2016,3050.0,-7.348529999999997,1,-5.862110000000001
10/19/2016,3050.0,-7.348529999999997,1,-5.641039999999997
7/13/2016,1000.0,-8.53689,1,-5.748440000000002
7/13/2016,1000.0,-8.53689,1,-11.886850000000003
7/13/2016,1000.0,-8.53689,1,-5.420780000000001
7/13/2016,1000.0,-8.53689,1,-11.738030000000002
7/13/2016,1000.0,-8.53689,1,-5.758119999999998
7/13/2016,1000.0,-8.53689,1,-11.84798
10/20/2016,2127.0,-9.238059999999997,1,-5.024970000000003
10/20/2016,2127.0,-9.238059999999997,1,-5.156649999999999
10/20/2016,2127.0,-9.238059999999997,1,-5.03087
10/10/2016,1367.0,-8.523789999999998,1,-2.426630000000003
10/10/2016,1367.0,-8.523789999999998,1,-2.611220000000003
10/10/2016,1367.0,-8.523789999999998,1,-2.421379999999999
7/11/2016,837.0,-7.603850000000001,1,-6.523560000000003
7/11/2016,837.0,-7.603850000000001,1,-6.9597399999999965
7/11/2016,837.0,-7.603850000000001,1,-6.73368
7/12/2016,1358.0,-8.71763,1,-9.951079999999997
7/12/2016,1358.0,-8.71763,1,-9.832729999999998
7/12/2016,1358.0,-8.71763,1,-9.813969999999998
9/26/2016,1041.0,-10.411830000000002,1,-5.888039999999997
9/26/2016,1041.0,-10.411830000000002,1,-5.943939999999998
9/26/2016,1041.0,-10.411830000000002,1,-5.929859999999998
7/14/2016,543.0,-8.59357,1,-3.9440600000000003
7/14/2016,543.0,-8.59357,1,-4.011589999999998
7/14/2016,543.0,-8.59357,1,-4.1065400000000025
10/11/2016,1500.0,-8.366109999999999,1,-6.21969
10/11/2016,1500.0,-8.366109999999999,1,-6.365760000000002
10/11/2016,1500.0,-8.366109999999999,1,-6.214970000000001
10/18/2016,3019.0,-7.632179999999998,1,-5.561340000000001
10/18/2016,3019.0,-7.632179999999998,1,-5.769269999999999
10/18/2016,3019.0,-7.632179999999998,1,-5.539299999999997
8/16/2016,1567.0,-8.676369999999999,1,-7.709049999999998
8/16/2016,1567.0,-8.676369999999999,1,-7.522449999999999
8/16/2016,1567.0,-8.676369999999999,1,-7.3877900000000025
9/25/2016,1044.0,-9.518619999999999,1,-4.605640000000001
9/25/2016,1044.0,-9.518619999999999,1,-4.6462900000000005
9/25/2016,1044.0,-9.518619999999999,1,-4.64828
10/16/2016,1500.0,-6.4363600000000005,1,-6.4943700000000035
10/16/2016,1500.0,-6.4363600000000005,1,-6.626629999999999
10/16/2016,1500.0,-6.4363600000000005,1,-6.488050000000001
8/4/2016,851.0,-9.591900000000003,1,-6.350450000000002
8/4/2016,851.0,-9.591900000000003,1,-6.175510000000003
8/4/2016,851.0,-9.591900000000003,1,-5.862279999999998
7/22/2016,909.0,-11.790239999999997,1,-6.439909999999998
7/22/2016,909.0,-11.790239999999997,1,-7.89866
7/22/2016,909.0,-11.790239999999997,1,-7.805680000000002
7/24/2016,1118.0,-4.89734,1,-5.5394799999999975
7/24/2016,1118.0,-4.89734,1,-7.1745500000000035
7/24/2016,1118.0,-4.89734,1,-7.028979999999997
10/9/2016,1350.0,-8.262039999999999,1,-2.6713299999999975
10/9/2016,1350.0,-8.262039999999999,1,-2.8486499999999992
10/9/2016,1350.0,-8.262039999999999,1,-2.6669899999999984
9/24/2016,1076.0,-10.81615,1,-5.831400000000002
9/24/2016,1076.0,-10.81615,1,-5.862630000000003
9/24/2016,1076.0,-10.81615,1,-5.874139999999997
8/9/2016,1803.0,-9.70194,1,-2.256439999999998
8/9/2016,1803.0,-9.70194,1,-2.263159999999999
8/9/2016,1803.0,-9.70194,1,-1.8154299999999992
10/9/2016,19629.0,-8.540889999999997,1,-5.9382499999999965
10/9/2016,19629.0,-8.540889999999997,1,-6.1133900000000025
10/9/2016,19629.0,-8.540889999999997,1,-5.91527
9/23/2016,1122.0,-11.11045,1,-7.965420000000002
9/23/2016,1122.0,-11.11045,1,-7.989130000000003
9/23/2016,1122.0,-11.11045,1,-8.008209999999998
7/16/2016,872.0,-9.942590000000003,1,-4.855220000000003
7/16/2016,872.0,-9.942590000000003,1,-4.911790000000003
7/16/2016,872.0,-9.942590000000003,1,-4.817700000000002
10/17/2016,2983.0,-6.8114399999999975,1,-6.117159999999998
10/17/2016,2983.0,-6.8114399999999975,1,-6.3333200000000005
10/17/2016,2983.0,-6.8114399999999975,1,-6.095100000000002
6/29/2016,1000.0,-11.119219999999999,1,-8.603789999999996
6/29/2016,1000.0,-11.119219999999999,1,-10.042900000000003
6/29/2016,1000.0,-11.119219999999999,1,-8.515999999999998
6/29/2016,1000.0,-11.119219999999999,1,-9.961820000000003
6/29/2016,1000.0,-11.119219999999999,1,-8.511890000000001
6/29/2016,1000.0,-11.119219999999999,1,-10.015929999999997
10/8/2016,1325.0,-6.825099999999999,1,-4.326700000000002
10/8/2016,1325.0,-6.825099999999999,1,-4.496780000000001
10/8/2016,1325.0,-6.825099999999999,1,-4.323439999999998
10/19/2016,1822.0,-11.131189999999997,1,-2.9842900000000014
10/19/2016,1822.0,-11.131189999999997,1,-3.1197799999999987
10/19/2016,1822.0,-11.131189999999997,1,-2.9903400000000033
9/22/2016,1098.0,-11.877589999999998,1,-7.22813
9/22/2016,1098.0,-11.877589999999998,1,-2.5123200000000026
9/22/2016,1098.0,-11.877589999999998,1,-7.251739999999998
9/22/2016,1098.0,-11.877589999999998,1,-2.5184700000000007
9/22/2016,1098.0,-11.877589999999998,1,-7.271700000000003
9/22/2016,1098.0,-11.877589999999998,1,-2.5240500000000026
8/25/2016,336.0,-13.774769999999997,1,5.737439999999999
8/25/2016,336.0,-13.774769999999997,1,5.534190000000002
8/25/2016,336.0,-13.774769999999997,1,5.430840000000003
10/3/2016,1500.0,-6.450000000000003,1,-6.3984900000000025
10/3/2016,1500.0,-6.450000000000003,1,-6.479640000000003
10/3/2016,1500.0,-6.450000000000003,1,-6.4021199999999965
8/8/2016,3810.0,-2.1265300000000025,1,0.01986000000000132
8/8/2016,3810.0,-2.1265300000000025,1,-0.255589999999998
8/8/2016,3810.0,-2.1265300000000025,1,-0.20078000000000173
9/21/2016,1121.0,-10.03736,1,-9.911859999999997
9/21/2016,1121.0,-10.03736,1,-9.945099999999996
9/21/2016,1121.0,-10.03736,1,-9.957
8/2/2016,1022.0,-9.517389999999999,1,-2.1101400000000012
8/2/2016,1022.0,-9.517389999999999,1,-1.9122199999999978
8/2/2016,1022.0,-9.517389999999999,1,-1.6480000000000032
10/16/2016,2975.0,-6.953310000000002,1,-5.700249999999997
10/16/2016,2975.0,-6.953310000000002,1,-5.925449999999998
10/16/2016,2975.0,-6.953310000000002,1,-5.6784899999999965
7/24/2016,882.0,-3.0352400000000017,1,-6.434750000000001
7/24/2016,882.0,-3.0352400000000017,1,-8.271120000000003
7/24/2016,882.0,-3.0352400000000017,1,-8.060749999999999
9/20/2016,1130.0,-11.09187,1,-10.790759999999999
9/20/2016,1130.0,-11.09187,1,-10.831859999999999
9/20/2016,1130.0,-11.09187,1,-10.83811
10/7/2016,1286.0,-6.01285,1,-4.713700000000003
10/7/2016,1286.0,-6.01285,1,-4.873719999999999
10/7/2016,1286.0,-6.01285,1,-4.711509999999997
8/23/2016,1080.0,-7.318190000000001,1,-4.56465
8/23/2016,1080.0,-7.318190000000001,1,-4.875309999999999
8/23/2016,1080.0,-7.318190000000001,1,-4.6932899999999975
9/19/2016,1110.0,-8.449129999999997,1,-10.773299999999999
9/19/2016,1110.0,-8.449129999999997,1,-10.822130000000001
9/19/2016,1110.0,-8.449129999999997,1,-10.823250000000002
10/15/2016,2946.0,-7.241599999999998,1,-5.469000000000001
10/15/2016,2946.0,-7.241599999999998,1,-5.701050000000002
10/15/2016,2946.0,-7.241599999999998,1,-5.447519999999997
5/19/2016,1000.0,-7.039070000000002,1,-5.6015000000000015
5/19/2016,1000.0,-7.039070000000002,1,-3.769280000000002
5/19/2016,1000.0,-7.039070000000002,1,-5.67953
5/19/2016,1000.0,-7.039070000000002,1,-3.5405799999999985
5/19/2016,1000.0,-7.039070000000002,1,-5.6028400000000005
5/19/2016,1000.0,-7.039070000000002,1,-3.771160000000002
10/18/2016,1639.0,-10.025620000000004,1,-3.943570000000001
10/18/2016,1639.0,-10.025620000000004,1,-4.084530000000001
10/18/2016,1639.0,-10.025620000000004,1,-3.95008
10/6/2016,1250.0,-6.064970000000002,1,-4.64358
10/6/2016,1250.0,-6.064970000000002,1,-4.794649999999997
10/6/2016,1250.0,-6.064970000000002,1,-4.642659999999999
9/18/2016,1087.0,-7.927280000000003,1,-9.441969999999998
9/18/2016,1087.0,-7.927280000000003,1,-9.49514
9/18/2016,1087.0,-7.927280000000003,1,-9.493429999999996
9/27/2016,1253.0,-8.161790000000003,1,-6.237699999999997
9/27/2016,1253.0,-8.161790000000003,1,-6.33681
9/27/2016,1253.0,-8.161790000000003,1,-6.287790000000001
9/17/2016,1137.0,-9.206159999999997,1,-7.707389999999997
9/17/2016,1137.0,-9.206159999999997,1,-7.765880000000003
9/17/2016,1137.0,-9.206159999999997,1,-7.760219999999997
7/6/2016,1257.0,-5.948140000000002,1,-5.929819999999999
7/6/2016,1257.0,-5.948140000000002,1,-5.804259999999999
7/6/2016,1257.0,-5.948140000000002,1,-5.974469999999997
9/24/2016,1712.0,-7.243920000000003,1,-8.86815
9/24/2016,1712.0,-7.243920000000003,1,-8.90963
9/24/2016,1712.0,-7.243920000000003,1,-8.921129999999998
10/5/2016,1257.0,-5.44605,1,-5.051119999999997
10/5/2016,1257.0,-5.44605,1,-5.1932100000000005
10/5/2016,1257.0,-5.44605,1,-5.051900000000003
10/6/2016,1500.0,-5.382449999999999,1,-5.790790000000001
10/6/2016,1500.0,-5.382449999999999,1,-5.908560000000001
10/6/2016,1500.0,-5.382449999999999,1,-5.788319999999999
10/17/2016,1641.0,-9.930950000000003,1,-4.913930000000001
10/17/2016,1641.0,-9.930950000000003,1,-5.06814
10/17/2016,1641.0,-9.930950000000003,1,-4.921610000000001
10/14/2016,2870.0,-7.520499999999998,1,-5.209600000000002
10/14/2016,2870.0,-7.520499999999998,1,-5.444670000000002
10/14/2016,2870.0,-7.520499999999998,1,-5.18815
9/16/2016,1127.0,-10.255519999999997,1,-5.9829599999999985
9/16/2016,1127.0,-10.255519999999997,1,-6.04768
9/16/2016,1127.0,-10.255519999999997,1,-6.03828
6/28/2016,900.0,-8.830260000000003,1,-0.6262400000000028
6/28/2016,900.0,-8.830260000000003,1,-0.6462300000000027
6/28/2016,900.0,-8.830260000000003,1,-0.8152600000000021
10/4/2016,1274.0,-5.025350000000003,1,-5.137259999999998
10/4/2016,1274.0,-5.025350000000003,1,-5.269750000000002
10/4/2016,1274.0,-5.025350000000003,1,-5.139949999999999
7/5/2016,1000.0,-10.797780000000003,1,-7.016849999999998
7/5/2016,1000.0,-10.797780000000003,1,-8.81684
7/5/2016,1000.0,-10.797780000000003,1,-6.636780000000002
7/5/2016,1000.0,-10.797780000000003,1,-8.714219999999997
7/5/2016,1000.0,-10.797780000000003,1,-6.623739999999998
7/5/2016,1000.0,-10.797780000000003,1,-8.793059999999997
9/15/2016,1155.0,-8.917430000000003,1,-6.561929999999997
9/15/2016,1155.0,-8.917430000000003,1,-6.6311800000000005
9/15/2016,1155.0,-8.917430000000003,1,-6.619590000000002
10/3/2016,22006.0,-8.601390000000002,1,-5.234459999999999
10/3/2016,22006.0,-8.601390000000002,1,-5.347149999999999
10/3/2016,22006.0,-8.601390000000002,1,-5.221420000000002
7/22/2016,742.0,-5.600709999999999,1,-3.945059999999998
7/22/2016,742.0,-5.600709999999999,1,-5.28275
7/22/2016,742.0,-5.600709999999999,1,-5.190620000000003
