cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/13/2016,7/16/2016,872.0,registered voters,0.0081892,45.1823,40.05741,8.654528,0.0,0.0,44608
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/11/2016,10/17/2016,2983.0,likely voters,0.0081863,43.9049,43.18856,0.0,0.0,0.0,47007
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,9/27/2016,10/3/2016,522.0,likely voters,0.0081549,37.81646,50.54712,3.59305,0.0,0.0,46501
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,9/27/2016,10/3/2016,150.0,likely voters,0.0081528,35.85749,53.25941,0.8930498,0.0,0.0,46461
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,9/2/2016,9/22/2016,137.0,likely voters,0.0081269,42.96464,34.57756,0.0,0.0,0.0,46084
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maine,9/2/2016,9/22/2016,247.0,likely voters,0.0080592,39.1813,38.35455,0.0,0.0,0.0,46072
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,10/4/2016,10/9/2016,580.0,likely voters,0.0080074,44.62629,33.52996,7.338029,0.0,0.0,46709
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,6/11/2016,6/20/2016,300.0,likely voters,0.0080054,49.09016,37.1883,7.51686,0.0,0.0,44476
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,6/11/2016,6/20/2016,300.0,likely voters,0.0080054,45.16101,36.29942,11.51686,0.0,0.0,44482
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,6/11/2016,6/20/2016,300.0,likely voters,0.0080054,40.12056,49.23598,5.51686,0.0,0.0,44474
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/26/2016,6/29/2016,1000.0,likely voters,0.0079752,41.48811,38.88078,6.177258,0.0,0.0,44496
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/2/2016,10/8/2016,1325.0,likely voters,0.0079027,45.67656,43.1749,0.0,0.0,0.0,46578
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,6/21/2016,6/23/2016,600.0,likely voters,0.0078747,44.49547,44.00455,3.107963,0.0,0.0,44459
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/17/2016,10/19/2016,1822.0,likely voters,0.0078728,47.00966,38.86881,3.68469,0.0,0.0,47095
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/18/2016,9/22/2016,1098.0,likely voters,0.0078428,42.7283,38.12241,4.808249,0.0,0.0,46007
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/12/2016,8/25/2016,336.0,likely voters,0.0078336,55.43084,36.22523,0.0,0.0,0.0,46766
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,9/9/2016,9/22/2016,322.0,likely voters,0.0078315,37.09507,53.90909,0.0,0.0,0.0,46070
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,6/23/2016,6/27/2016,555.0,registered voters,0.007818,47.90572,36.18242,0.0,0.0,0.0,44515
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,7/5/2016,7/16/2016,601.0,likely voters,0.0078144,25.17104,47.34498,1.967198,0.0,0.0,44617
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/4/2016,10/9/2016,618.0,likely voters,0.0078061,40.57033,44.57621,4.068029,0.0,0.0,46713
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New York,10/10/2016,10/14/2016,912.0,likely voters,0.0077951,52.52475,35.70811,2.648036,0.0,0.0,46990
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/29/2016,10/3/2016,1500.0,likely voters,0.0077886,43.59788,43.55,6.629453,0.0,0.0,46445
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/4/2016,10/9/2016,562.0,likely voters,0.0077795,43.81516,43.91757,3.90803,0.0,0.0,46689
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,10/4/2016,10/9/2016,196.0,likely voters,0.007758,40.9437,41.92724,4.518029,0.0,0.0,46703
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/4/2016,10/9/2016,529.0,likely voters,0.0076689,47.05267,33.66574,7.41803,0.0,0.0,46691
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/9/2016,9/1/2016,2428.0,registered voters,0.0076358,39.27902,41.67363,9.122278,0.0,0.0,45348
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,10/10/2016,10/14/2016,1166.0,likely voters,0.0076249,53.43486,34.90247,4.958036,0.0,0.0,46960
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,7/31/2016,7/31/2016,787.0,likely voters,0.0075911,46.98436,48.7859,1.491566,0.0,0.0,44741
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,8/8/2016,3810.0,registered voters,0.0075899,49.79922,47.87347,0.0,0.0,0.0,45928
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/4/2016,10/9/2016,539.0,likely voters,0.0075888,39.59897,44.47073,3.748029,0.0,0.0,46731
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,9/27/2016,10/3/2016,312.0,likely voters,0.0075603,50.78006,34.67225,0.8430498,0.0,0.0,46465
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/4/2016,10/9/2016,587.0,likely voters,0.0075537,45.31923,36.99433,3.94803,0.0,0.0,46708
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/17/2016,9/21/2016,1121.0,likely voters,0.0074834,40.043,39.96264,5.26267,0.0,0.0,46008
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,7/20/2016,7/25/2016,298.0,likely voters,0.0074773,29.96301,54.76375,4.582769,0.0,0.0,44717
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/31/2016,8/2/2016,1022.0,registered voters,0.0074394,48.352,40.48261,7.758121,0.0,0.0,44761
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/4/2016,10/9/2016,585.0,likely voters,0.007374,39.70101,38.29215,6.628029,0.0,0.0,46710
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/16/2016,2975.0,likely voters,0.0072426,44.32151,43.04669,0.0,0.0,0.0,46874
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wyoming,9/14/2016,9/20/2016,60.0,likely voters,0.0072398,37.33263,53.2825,-0.0857176,0.0,0.0,45998
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Montana,9/21/2016,9/26/2016,147.0,likely voters,0.0072352,39.06937,44.20473,2.727571,0.0,0.0,46260
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,7/11/2016,7/21/2016,542.0,likely voters,0.0072296,31.16068,47.3534,4.103048,0.0,0.0,44672
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,8/26/2016,9/15/2016,437.0,likely voters,0.0071222,35.17567,54.66709,0.0,0.0,0.0,45846
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/22/2016,7/24/2016,882.0,registered voters,0.0070878,41.93925,46.96476,4.619792,0.0,0.0,44674
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,9/27/2016,10/3/2016,461.0,likely voters,0.0070786,55.01599,30.8838,3.79305,0.0,0.0,46479
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/16/2016,9/20/2016,1130.0,likely voters,0.0070507,39.16189,38.90813,5.617929,0.0,0.0,46009
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,5/25/2016,5/28/2016,405.0,likely voters,0.0070333,43.37394,43.71223,0.0,0.0,0.0,44163
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Dakota,9/14/2016,9/20/2016,63.0,likely voters,0.0069922,24.7647,47.36623,9.294283,0.0,0.0,45976
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,9/27/2016,10/3/2016,411.0,likely voters,0.0069912,44.43589,37.30844,3.41305,0.0,0.0,46471
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/1/2016,10/7/2016,1286.0,likely voters,0.0069846,45.28849,43.98715,0.0,0.0,0.0,46577
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/4/2016,10/9/2016,653.0,likely voters,0.0069717,41.58552,42.95138,4.348029,0.0,0.0,46701
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/9/2016,9/1/2016,2552.0,registered voters,0.0069329,41.99451,45.19364,3.122279,0.0,0.0,45375
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maine,6/15/2016,6/21/2016,475.0,likely voters,0.0068967,42.17958,37.77915,0.0,0.0,0.0,44414
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,4/26/2016,4/28/2016,2149.0,registered voters,0.006886,38.55722,50.32117,0.0,0.0,0.0,44008
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maine,8/17/2016,8/20/2016,841.0,likely voters,0.0068697,45.4553,36.41659,5.67462,0.0,0.0,45739
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Rhode Island,9/14/2016,9/20/2016,50.0,likely voters,0.0068691,53.93262,39.3381,5.174283,0.0,0.0,45987
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,9/27/2016,10/3/2016,438.0,likely voters,0.0068369,54.321,34.54209,2.173049,0.0,0.0,46496
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/10/2016,8/10/2016,622.0,likely voters,0.0068272,46.47801,47.41176,2.281265,0.0,0.0,44830
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,9/2/2016,9/22/2016,280.0,likely voters,0.0068026,40.75513,49.42163,0.0,0.0,0.0,46058
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/4/2016,10/9/2016,738.0,likely voters,0.0067777,49.87305,35.31179,1.388029,0.0,0.0,46734
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,8/9/2016,9/1/2016,2026.0,registered voters,0.0067682,39.19911,43.53882,6.122279,0.0,0.0,45345
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska,9/2/2016,9/22/2016,169.0,likely voters,0.0067297,29.9871,54.14243,0.0,0.0,0.0,46080
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,9/9/2016,9/22/2016,367.0,likely voters,0.0066741,33.50994,52.66497,0.0,0.0,0.0,46067
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,6/4/2016,6/6/2016,433.0,registered voters,0.0066382,43.71198,40.72079,0.0,0.0,0.0,44243
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,9/9/2016,9/22/2016,435.0,likely voters,0.0066343,50.11919,34.27601,0.0,0.0,0.0,46073
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,9/21/2016,9/26/2016,144.0,likely voters,0.0065713,29.48462,54.3025,5.667571,0.0,0.0,46247
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/19/2016,8/23/2016,1080.0,registered voters,0.0065568,45.30671,42.68181,3.183026,0.0,0.0,44931
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,6/14/2016,6/18/2016,200.0,likely voters,0.0065157,44.0141,41.14356,0.0,0.0,0.0,44518
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/15/2016,9/19/2016,1110.0,likely voters,0.0064776,39.17675,41.55087,4.775614,0.0,0.0,45902
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/9/2016,10/15/2016,2946.0,likely voters,0.0063867,44.55248,42.7584,0.0,0.0,0.0,46865
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/16/2016,5/19/2016,1000.0,likely voters,0.0063746,44.39716,42.96093,0.0,0.0,0.0,44115
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,9/27/2016,10/3/2016,599.0,likely voters,0.0063253,34.98924,51.34072,4.32305,0.0,0.0,46469
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/9/2016,9/1/2016,2428.0,registered voters,0.0063022,41.17206,42.49317,6.122279,0.0,0.0,45364
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,9/27/2016,10/3/2016,465.0,likely voters,0.0062889,56.65856,31.22055,3.95305,0.0,0.0,46478
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,9/2/2016,9/22/2016,314.0,likely voters,0.006272,34.43983,49.96148,0.0,0.0,0.0,46069
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/16/2016,10/18/2016,1639.0,likely voters,0.0062638,46.04992,39.97438,3.591917,0.0,0.0,47075
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,9/2/2016,9/22/2016,344.0,likely voters,0.0062526,39.98663,50.86179,0.0,0.0,0.0,46068
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,6/25/2016,6/27/2016,1678.0,likely voters,0.0062372,47.17944,44.28366,-0.41843,0.0,0.0,44457
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,9/9/2016,9/22/2016,381.0,likely voters,0.006209,43.21702,41.55061,0.0,0.0,0.0,46089
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,6/22/2016,6/23/2016,843.0,voters,0.006204,47.35968,40.83936,0.0,0.0,0.0,44437
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/30/2016,10/6/2016,1250.0,likely voters,0.0062018,45.35734,43.93503,0.0,0.0,0.0,46558
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,8/9/2016,9/1/2016,741.0,registered voters,0.0061823,32.22694,47.58577,10.12228,0.0,0.0,45358
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/4/2016,10/9/2016,737.0,likely voters,0.0061744,45.19537,41.48054,2.558029,0.0,0.0,46724
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,9/21/2016,9/26/2016,39.0,likely voters,0.006165,47.47844,46.81157,1.307571,0.0,0.0,46264
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,9/9/2016,9/22/2016,356.0,likely voters,0.0061619,34.6907,50.80176,0.0,0.0,0.0,46078
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,9/14/2016,9/20/2016,61.0,likely voters,0.0061429,51.40064,26.90447,6.714283,0.0,0.0,45994
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,9/9/2016,9/22/2016,447.0,likely voters,0.0060294,33.11099,47.29256,0.0,0.0,0.0,46093
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,9/2/2016,9/22/2016,294.0,likely voters,0.0060087,44.16099,44.764,0.0,0.0,0.0,46081
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,6/16/2016,6/20/2016,670.0,registered voters,0.0059559,33.49706,43.66389,10.56023,0.0,0.0,44907
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,9/14/2016,9/20/2016,85.0,likely voters,0.0059396,48.31462,37.91388,2.934282,0.0,0.0,45955
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/14/2016,9/18/2016,1087.0,likely voters,0.0059385,40.50657,42.07272,4.041798,0.0,0.0,45903
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,9/2/2016,9/22/2016,440.0,likely voters,0.0059342,47.35743,38.04454,0.0,0.0,0.0,46061
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,9/23/2016,9/29/2016,500.0,likely voters,0.0058734,44.53913,42.56973,0.0,0.0,0.0,46371
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/26/2016,9/27/2016,1253.0,likely voters,0.0058668,43.71221,41.83821,3.834824,0.0,0.0,46169
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Hawaii,9/7/2016,9/13/2016,90.0,likely voters,0.0058425,47.68446,29.75226,6.75081,0.0,0.0,45753
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,8/9/2016,9/1/2016,2543.0,registered voters,0.0058241,39.14777,44.4522,6.122279,0.0,0.0,45377
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/13/2016,9/17/2016,1137.0,likely voters,0.005816,42.23978,40.79384,3.518499,0.0,0.0,45904
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-1,6/15/2016,6/21/2016,247.0,likely voters,0.005809,48.50003,36.14523,0.0,0.0,0.0,44415
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Alabama,9/27/2016,10/3/2016,357.0,likely voters,0.0058005,25.52888,64.1454,1.86305,0.0,0.0,46460
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/5/2016,7/6/2016,1257.0,likely voters,0.0057789,44.02553,44.05186,2.745073,0.0,0.0,44870
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,8/26/2016,9/15/2016,176.0,likely voters,0.0057764,47.58552,38.77444,0.0,0.0,0.0,45858
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,8/26/2016,9/15/2016,115.0,likely voters,0.0057592,42.99345,28.5746,0.0,0.0,0.0,45838
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,8/26/2016,9/15/2016,146.0,likely voters,0.0057436,38.78736,50.13043,0.0,0.0,0.0,45873
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,6/13/2016,6/15/2016,1032.0,voters,0.0057371,44.31014,42.7788,3.581935,0.0,0.0,44346
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/22/2016,9/24/2016,1712.0,likely voters,0.0057346,41.07887,42.75608,4.655998,0.0,0.0,46022
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,6/21/2016,6/24/2016,996.0,likely voters,0.0057283,42.50685,42.14267,2.454958,0.0,0.0,44410
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,8/26/2016,9/15/2016,141.0,likely voters,0.0057183,33.84753,40.12782,0.0,0.0,0.0,45860
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/29/2016,10/5/2016,1257.0,likely voters,0.0057086,44.9481,44.55395,0.0,0.0,0.0,46559
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,9/21/2016,9/26/2016,194.0,likely voters,0.0056919,44.7851,33.84927,14.02757,0.0,0.0,46266
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,8/26/2016,9/15/2016,176.0,likely voters,0.0056841,30.48614,55.57088,0.0,0.0,0.0,45841
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/4/2016,10/6/2016,1500.0,likely voters,0.0056586,44.21168,44.61755,4.895533,0.0,0.0,46543
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Montana,8/26/2016,9/15/2016,113.0,likely voters,0.0056529,37.03043,51.20613,0.0,0.0,0.0,45855
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,5/18/2016,5/22/2016,702.0,registered voters,0.0056353,49.5089,40.77546,0.0,0.0,0.0,44143
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,District of Columbia,9/7/2016,9/13/2016,73.0,likely voters,0.0056312,46.52404,41.14975,2.430809,0.0,0.0,45749
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska,9/21/2016,9/26/2016,207.0,likely voters,0.0056297,35.87199,45.84713,1.957571,0.0,0.0,46263
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,8/26/2016,9/15/2016,508.0,likely voters,0.0056125,43.85734,41.52575,0.0,0.0,0.0,45865
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/15/2016,10/17/2016,1641.0,likely voters,0.005591,45.07839,40.06905,4.502078,0.0,0.0,47031
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/8/2016,10/14/2016,2870.0,likely voters,0.0055647,44.81185,42.4795,0.0,0.0,0.0,46815
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/4/2016,10/9/2016,794.0,likely voters,0.0055638,37.97391,43.8245,4.628029,0.0,0.0,46721
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,10/4/2016,10/9/2016,618.0,likely voters,0.0055362,45.87825,42.25492,2.42803,0.0,0.0,46717
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,8/26/2016,9/15/2016,173.0,likely voters,0.0054731,37.06009,51.73492,0.0,0.0,0.0,45853
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Texas,6/10/2016,6/20/2016,1200.0,registered voters,0.0054703,35.49004,43.72511,4.699306,0.0,0.0,44419
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,9/2/2016,9/22/2016,332.0,likely voters,0.0054618,28.26463,54.22214,0.0,0.0,0.0,46088
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,4/29/2016,5/1/2016,1201.0,voters,0.0054585,29.40911,58.77832,0.0,0.0,0.0,44019
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Texas,9/16/2016,9/22/2016,462.0,likely voters,0.0054463,32.01543,48.02119,0.0,0.0,0.0,46094
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,9/23/2016,9/29/2016,375.0,likely voters,0.0054412,38.12173,38.77807,0.0,0.0,0.0,46356
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,6/21/2016,6/24/2016,988.0,likely voters,0.0054292,46.1745,44.63941,0.454958,0.0,0.0,44412
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,4/25/2016,5/11/2016,1001.0,registered voters,0.0053998,34.9264,47.51492,0.0,0.0,0.0,44087
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,6/11/2016,6/20/2016,300.0,likely voters,0.0053979,42.51332,45.85197,5.51686,0.0,0.0,44478
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/12/2016,9/16/2016,1127.0,likely voters,0.0053969,43.96172,39.74448,3.492875,0.0,0.0,45905
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/23/2016,6/28/2016,900.0,likely voters,0.005392,49.18474,41.16974,3.542325,0.0,0.0,44519
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,9/14/2016,9/20/2016,75.0,likely voters,0.0053868,38.23772,38.13892,9.714283,0.0,0.0,45989
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,5/31/2016,6/3/2016,1187.0,likely voters,0.0053729,48.30815,33.97792,0.0,0.0,0.0,44193
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Washington,9/9/2016,9/22/2016,429.0,likely voters,0.0053086,49.01933,35.44957,0.0,0.0,0.0,46097
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/28/2016,10/4/2016,1274.0,likely voters,0.0053006,44.86005,44.97465,0.0,0.0,0.0,46512
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,9/14/2016,9/20/2016,56.0,likely voters,0.0052741,28.08763,47.34436,4.864282,0.0,0.0,45947
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,9/23/2016,9/29/2016,557.0,likely voters,0.0052568,43.53927,42.93542,0.0,0.0,0.0,46368
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,9/9/2016,9/22/2016,510.0,likely voters,0.0052458,42.1715,35.84136,0.0,0.0,0.0,46076
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,9/9/2016,9/22/2016,509.0,likely voters,0.0052442,53.16644,30.59702,0.0,0.0,0.0,46074
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/1/2016,7/5/2016,1000.0,likely voters,0.0052294,43.37626,39.20222,6.384604,0.0,0.0,44758
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,9/16/2016,9/22/2016,426.0,likely voters,0.0052272,53.08107,30.97514,0.0,0.0,0.0,46066
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,6/15/2016,6/21/2016,222.0,likely voters,0.0052172,35.78191,39.33068,0.0,0.0,0.0,44416
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Dakota,9/7/2016,9/13/2016,71.0,likely voters,0.0051961,33.80807,53.54823,5.020809,0.0,0.0,45770
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/11/2016,9/15/2016,1155.0,likely voters,0.0051793,43.38041,41.08257,3.758574,0.0,0.0,45823
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New York,9/16/2016,9/22/2016,535.0,likely voters,0.0051784,53.00656,34.74175,0.0,0.0,0.0,46085
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/14/2016,6/18/2016,200.0,likely voters,0.0051467,46.44086,44.31431,0.0,0.0,0.0,44533
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,6/14/2016,6/18/2016,200.0,likely voters,0.0051467,45.03087,46.90951,0.0,0.0,0.0,44535
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,6/14/2016,6/18/2016,200.0,likely voters,0.0051467,45.53591,42.35532,0.0,0.0,0.0,44536
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,6/14/2016,6/18/2016,200.0,likely voters,0.0051467,39.42384,46.19941,0.0,0.0,0.0,44534
